Second,Volt,Volt2,
-2.88000e-03,-8.80e-01,1.75e-01, 
-2.86000e-03,-8.00e-01,1.72e-01, 
-2.84000e-03,-8.00e-01,1.76e-01, 
-2.82000e-03,-8.00e-01,1.73e-01, 
-2.80000e-03,-8.00e-01,1.77e-01, 
-2.78000e-03,-7.20e-01,1.74e-01, 
-2.76000e-03,-8.00e-01,1.73e-01, 
-2.74000e-03,-7.20e-01,1.78e-01, 
-2.72000e-03,-7.20e-01,1.74e-01, 
-2.70000e-03,-6.40e-01,1.78e-01, 
-2.68000e-03,-6.40e-01,1.78e-01, 
-2.66000e-03,-7.20e-01,1.77e-01, 
-2.64000e-03,-6.40e-01,1.79e-01, 
-2.62000e-03,-6.40e-01,1.75e-01, 
-2.60000e-03,-6.40e-01,1.79e-01, 
-2.58000e-03,-6.40e-01,1.77e-01, 
-2.56000e-03,-6.40e-01,1.78e-01, 
-2.54000e-03,-6.40e-01,1.80e-01, 
-2.52000e-03,-5.60e-01,1.78e-01, 
-2.50000e-03,-6.40e-01,1.81e-01, 
-2.48000e-03,-5.60e-01,1.77e-01, 
-2.46000e-03,-5.60e-01,1.81e-01, 
-2.44000e-03,-5.60e-01,1.81e-01, 
-2.42000e-03,-4.80e-01,1.76e-01, 
-2.40000e-03,-4.80e-01,1.77e-01, 
-2.38000e-03,-4.00e-01,1.81e-01, 
-2.36000e-03,-4.80e-01,1.79e-01, 
-2.34000e-03,-4.00e-01,1.76e-01, 
-2.32000e-03,-4.80e-01,1.80e-01, 
-2.30000e-03,-4.00e-01,1.76e-01, 
-2.28000e-03,-4.00e-01,1.79e-01, 
-2.26000e-03,-4.00e-01,1.75e-01, 
-2.24000e-03,-4.00e-01,1.79e-01, 
-2.22000e-03,-4.00e-01,1.76e-01, 
-2.20000e-03,-4.00e-01,1.78e-01, 
-2.18000e-03,-3.20e-01,1.75e-01, 
-2.16000e-03,-3.20e-01,1.76e-01, 
-2.14000e-03,-3.20e-01,1.74e-01, 
-2.12000e-03,-3.20e-01,1.77e-01, 
-2.10000e-03,-2.40e-01,1.72e-01, 
-2.08000e-03,-2.40e-01,1.71e-01, 
-2.06000e-03,-1.60e-01,1.74e-01, 
-2.04000e-03,-1.60e-01,1.72e-01, 
-2.02000e-03,-2.40e-01,1.69e-01, 
-2.00000e-03,-1.60e-01,1.73e-01, 
-1.98000e-03,-8.00e-02,1.68e-01, 
-1.96000e-03,-1.60e-01,1.68e-01, 
-1.94000e-03,-8.00e-02,1.71e-01, 
-1.92000e-03,-8.00e-02,1.69e-01, 
