Freq,,Amp,,
               14527,Hz,              -50.93, dBm,
               14608,Hz,              -49.99, dBm,
               14689,Hz,              -48.85, dBm,
               14770,Hz,              -47.60, dBm,
               14851,Hz,              -46.35, dBm,
               14932,Hz,              -45.18, dBm,
               15013,Hz,              -44.13, dBm,
               15094,Hz,              -43.22, dBm,
               15175,Hz,              -42.50, dBm,
               15256,Hz,              -42.05, dBm,
               15337,Hz,              -41.88, dBm,
               15418,Hz,              -41.88, dBm,
               15499,Hz,              -41.99, dBm,
               15580,Hz,              -42.36, dBm,
               15661,Hz,              -42.98, dBm,
               15742,Hz,              -43.84, dBm,
               15823,Hz,              -44.92, dBm,
               15904,Hz,              -46.20, dBm,
               15985,Hz,              -47.67, dBm,
               16066,Hz,              -49.30, dBm,
               16147,Hz,              -51.02, dBm,
               16228,Hz,              -52.75, dBm,
               16309,Hz,              -53.87, dBm,
               16390,Hz,              -55.48, dBm,
               16471,Hz,              -56.98, dBm,
               16552,Hz,              -58.36, dBm,
               16633,Hz,              -59.70, dBm,
               16714,Hz,              -60.83, dBm,
               16795,Hz,              -61.80, dBm,
               16876,Hz,              -62.76, dBm,
               16957,Hz,              -63.64, dBm,
               17038,Hz,              -64.38, dBm,
               17119,Hz,              -64.98, dBm,
               17200,Hz,              -65.39, dBm,
               17281,Hz,              -65.27, dBm,
               17362,Hz,              -64.68, dBm,
               17443,Hz,              -63.61, dBm,
               17524,Hz,              -62.67, dBm,
               17605,Hz,              -61.95, dBm,
               17686,Hz,              -61.34, dBm,
               17767,Hz,              -60.82, dBm,
               17848,Hz,              -60.43, dBm,
               17929,Hz,              -60.26, dBm,
               18010,Hz,              -60.25, dBm,
               18091,Hz,              -60.31, dBm,
               18172,Hz,              -60.56, dBm,
               18253,Hz,              -60.92, dBm,
               18334,Hz,              -61.30, dBm,
               18415,Hz,              -61.70, dBm,
               18496,Hz,              -62.15, dBm,
               18577,Hz,              -62.70, dBm,
               18658,Hz,              -63.38, dBm,
               18739,Hz,              -64.17, dBm,
               18820,Hz,              -65.04, dBm,
               18901,Hz,              -65.95, dBm,
               18982,Hz,              -66.83, dBm,
               19063,Hz,              -67.66, dBm,
               19144,Hz,              -68.25, dBm,
               19225,Hz,              -69.39, dBm,
               19306,Hz,              -70.73, dBm,
               19387,Hz,              -72.31, dBm,
               19468,Hz,              -74.08, dBm,
               19549,Hz,              -75.90, dBm,
               19630,Hz,              -77.68, dBm,
               19711,Hz,              -79.32, dBm,
               19792,Hz,              -80.42, dBm,
               19873,Hz,              -80.40, dBm,
               19954,Hz,              -79.49, dBm,
               20035,Hz,              -77.82, dBm,
               20116,Hz,              -76.21, dBm,
               20197,Hz,              -74.66, dBm,
               20278,Hz,              -73.14, dBm,
               20359,Hz,              -71.67, dBm,
               20440,Hz,              -70.26, dBm,
               20521,Hz,              -68.93, dBm,
               20602,Hz,              -67.79, dBm,
               20683,Hz,              -66.89, dBm,
               20764,Hz,              -66.23, dBm,
               20845,Hz,              -65.80, dBm,
               20926,Hz,              -65.60, dBm,
               21007,Hz,              -65.57, dBm,
               21088,Hz,              -65.60, dBm,
               21169,Hz,              -65.76, dBm,
               21250,Hz,              -66.02, dBm,
               21331,Hz,              -66.30, dBm,
               21412,Hz,              -66.51, dBm,
               21493,Hz,              -66.56, dBm,
               21574,Hz,              -66.41, dBm,
               21655,Hz,              -66.15, dBm,
               21736,Hz,              -65.78, dBm,
               21817,Hz,              -65.29, dBm,
               21898,Hz,              -64.93, dBm,
               21979,Hz,              -64.44, dBm,
               22060,Hz,              -64.11, dBm,
               22141,Hz,              -64.03, dBm,
               22222,Hz,              -64.04, dBm,
               22303,Hz,              -64.29, dBm,
               22384,Hz,              -64.70, dBm,
               22465,Hz,              -65.15, dBm,
               22546,Hz,              -65.70, dBm,
               22627,Hz,              -66.43, dBm,
               22708,Hz,              -67.38, dBm,
               22789,Hz,              -68.63, dBm,
               22870,Hz,              -69.41, dBm,
               22951,Hz,              -69.69, dBm,
               23032,Hz,              -68.93, dBm,
               23113,Hz,              -67.56, dBm,
               23194,Hz,              -66.03, dBm,
               23275,Hz,              -64.71, dBm,
               23356,Hz,              -63.62, dBm,
               23437,Hz,              -62.73, dBm,
               23518,Hz,              -62.01, dBm,
               23599,Hz,              -61.33, dBm,
               23680,Hz,              -61.05, dBm,
               23761,Hz,              -61.04, dBm,
               23842,Hz,              -61.13, dBm,
               23923,Hz,              -61.50, dBm,
               24004,Hz,              -62.03, dBm,
               24085,Hz,              -62.64, dBm,
               24166,Hz,              -63.25, dBm,
               24247,Hz,              -63.79, dBm,
               24328,Hz,              -64.18, dBm,
               24409,Hz,              -64.39, dBm,
               24490,Hz,              -64.32, dBm,
               24571,Hz,              -64.14, dBm,
               24652,Hz,              -63.94, dBm,
               24733,Hz,              -63.82, dBm,
               24814,Hz,              -63.77, dBm,
               24895,Hz,              -63.79, dBm,
               24976,Hz,              -64.02, dBm,
               25057,Hz,              -64.57, dBm,
               25138,Hz,              -65.38, dBm,
               25219,Hz,              -66.43, dBm,
               25300,Hz,              -67.60, dBm,
               25381,Hz,              -68.78, dBm,
               25462,Hz,              -69.75, dBm,
               25543,Hz,              -70.22, dBm,
               25624,Hz,              -69.60, dBm,
               25705,Hz,              -68.59, dBm,
               25786,Hz,              -67.43, dBm,
               25867,Hz,              -66.27, dBm,
               25948,Hz,              -65.24, dBm,
               26029,Hz,              -64.41, dBm,
               26110,Hz,              -63.78, dBm,
               26191,Hz,              -63.36, dBm,
               26272,Hz,              -63.12, dBm,
               26353,Hz,              -63.04, dBm,
               26434,Hz,              -63.04, dBm,
               26515,Hz,              -63.10, dBm,
               26596,Hz,              -63.27, dBm,
               26677,Hz,              -63.49, dBm,
               26758,Hz,              -63.68, dBm,
               26839,Hz,              -63.72, dBm,
               26920,Hz,              -63.56, dBm,
               27001,Hz,              -63.33, dBm,
               27082,Hz,              -63.13, dBm,
               27163,Hz,              -63.03, dBm,
               27244,Hz,              -63.03, dBm,
               27325,Hz,              -63.12, dBm,
               27406,Hz,              -63.46, dBm,
               27487,Hz,              -64.11, dBm,
               27568,Hz,              -64.68, dBm,
               27649,Hz,              -65.26, dBm,
               27730,Hz,              -65.68, dBm,
               27811,Hz,              -66.34, dBm,
               27892,Hz,              -66.94, dBm,
               27973,Hz,              -67.35, dBm,
               28054,Hz,              -67.09, dBm,
               28135,Hz,              -66.49, dBm,
               28216,Hz,              -65.78, dBm,
               28297,Hz,              -64.96, dBm,
               28378,Hz,              -64.41, dBm,
               28459,Hz,              -64.36, dBm,
               28540,Hz,              -64.46, dBm,
               28621,Hz,              -64.51, dBm,
               28702,Hz,              -64.16, dBm,
               28783,Hz,              -63.61, dBm,
               28864,Hz,              -62.91, dBm,
               28945,Hz,              -62.14, dBm,
               29026,Hz,              -61.38, dBm,
               29107,Hz,              -60.68, dBm,
               29188,Hz,              -60.10, dBm,
               29269,Hz,              -59.65, dBm,
               29350,Hz,              -59.19, dBm,
               29431,Hz,              -58.88, dBm,
