Freq,,Amp,,
               28555,Hz,              -81.20, dBm,
               28720,Hz,              -81.20, dBm,
               28885,Hz,              -83.43, dBm,
               29050,Hz,              -83.72, dBm,
               29215,Hz,              -83.02, dBm,
               29380,Hz,              -81.94, dBm,
               29545,Hz,              -82.07, dBm,
               29710,Hz,              -87.42, dBm,
               29875,Hz,              -88.32, dBm,
               30040,Hz,              -79.50, dBm,
               30205,Hz,              -78.14, dBm,
               30370,Hz,              -80.74, dBm,
               30535,Hz,              -81.24, dBm,
               30700,Hz,              -78.18, dBm,
               30865,Hz,              -78.08, dBm,
               31030,Hz,              -80.94, dBm,
               31195,Hz,              -83.46, dBm,
               31360,Hz,              -82.36, dBm,
               31525,Hz,              -81.54, dBm,
               31690,Hz,              -80.17, dBm,
               31855,Hz,              -78.93, dBm,
               32020,Hz,              -78.68, dBm,
               32185,Hz,              -80.45, dBm,
               32350,Hz,              -83.10, dBm,
               32515,Hz,              -77.79, dBm,
               32680,Hz,              -77.79, dBm,
               32845,Hz,              -79.04, dBm,
               33010,Hz,              -83.13, dBm,
               33175,Hz,              -88.65, dBm,
               33340,Hz,              -86.90, dBm,
               33505,Hz,              -87.11, dBm,
               33670,Hz,              -84.23, dBm,
               33835,Hz,              -83.30, dBm,
               34000,Hz,              -85.54, dBm,
               34165,Hz,              -81.23, dBm,
               34330,Hz,              -80.06, dBm,
               34495,Hz,              -81.34, dBm,
               34660,Hz,              -83.63, dBm,
               34825,Hz,              -81.59, dBm,
               34990,Hz,              -78.58, dBm,
               35155,Hz,              -78.58, dBm,
               35320,Hz,              -80.29, dBm,
               35485,Hz,              -80.42, dBm,
               35650,Hz,              -84.46, dBm,
               35815,Hz,              -79.32, dBm,
               35980,Hz,              -78.99, dBm,
               36145,Hz,              -80.38, dBm,
               36310,Hz,              -85.16, dBm,
               36475,Hz,              -83.50, dBm,
               36640,Hz,              -84.30, dBm,
               36805,Hz,              -84.18, dBm,
               36970,Hz,              -83.62, dBm,
               37135,Hz,              -84.84, dBm,
               37300,Hz,              -89.63, dBm,
               37465,Hz,              -89.64, dBm,
               37630,Hz,              -82.71, dBm,
               37795,Hz,              -81.12, dBm,
               37960,Hz,              -83.21, dBm,
               38125,Hz,              -87.70, dBm,
               38290,Hz,              -92.26, dBm,
               38455,Hz,              -84.68, dBm,
               38620,Hz,              -84.65, dBm,
               38785,Hz,              -84.34, dBm,
               38950,Hz,              -79.10, dBm,
               39115,Hz,              -76.47, dBm,
               39280,Hz,              -76.64, dBm,
               39445,Hz,              -79.73, dBm,
               39610,Hz,              -81.08, dBm,
               39775,Hz,              -81.78, dBm,
               39940,Hz,              -82.20, dBm,
               40105,Hz,              -80.86, dBm,
               40270,Hz,              -80.17, dBm,
               40435,Hz,              -80.60, dBm,
               40600,Hz,              -81.27, dBm,
               40765,Hz,              -80.25, dBm,
               40930,Hz,              -78.53, dBm,
               41095,Hz,              -77.68, dBm,
               41260,Hz,              -78.74, dBm,
               41425,Hz,              -85.26, dBm,
               41590,Hz,              -84.12, dBm,
               41755,Hz,              -85.50, dBm,
               41920,Hz,              -83.89, dBm,
               42085,Hz,              -84.08, dBm,
               42250,Hz,              -82.32, dBm,
               42415,Hz,              -80.26, dBm,
               42580,Hz,              -79.43, dBm,
               42745,Hz,              -79.07, dBm,
               42910,Hz,              -80.63, dBm,
               43075,Hz,              -83.85, dBm,
               43240,Hz,              -86.48, dBm,
               43405,Hz,              -87.89, dBm,
               43570,Hz,              -85.38, dBm,
               43735,Hz,              -85.31, dBm,
               43900,Hz,              -85.71, dBm,
               44065,Hz,              -81.90, dBm,
               44230,Hz,              -81.96, dBm,
               44395,Hz,              -86.18, dBm,
               44560,Hz,              -80.77, dBm,
               44725,Hz,              -80.67, dBm,
               44890,Hz,              -84.97, dBm,
               45055,Hz,              -87.24, dBm,
               45220,Hz,              -85.23, dBm,
               45385,Hz,              -85.03, dBm,
               45550,Hz,              -89.52, dBm,
               45715,Hz,              -85.38, dBm,
               45880,Hz,              -85.74, dBm,
               46045,Hz,              -87.38, dBm,
               46210,Hz,              -84.86, dBm,
               46375,Hz,              -85.17, dBm,
               46540,Hz,              -82.60, dBm,
               46705,Hz,              -82.45, dBm,
               46870,Hz,              -85.11, dBm,
               47035,Hz,              -81.34, dBm,
               47200,Hz,              -79.63, dBm,
               47365,Hz,              -79.96, dBm,
               47530,Hz,              -85.79, dBm,
               47695,Hz,              -82.72, dBm,
               47860,Hz,              -82.46, dBm,
               48025,Hz,              -85.68, dBm,
               48190,Hz,              -78.04, dBm,
               48355,Hz,              -77.56, dBm,
               48520,Hz,              -81.54, dBm,
               48685,Hz,              -84.14, dBm,
               48850,Hz,              -83.70, dBm,
               49015,Hz,              -84.62, dBm,
               49180,Hz,              -84.74, dBm,
               49345,Hz,              -82.86, dBm,
               49510,Hz,              -84.35, dBm,
               49675,Hz,              -81.32, dBm,
               49840,Hz,              -81.24, dBm,
               50005,Hz,              -83.03, dBm,
               50170,Hz,              -86.36, dBm,
               50335,Hz,              -85.19, dBm,
               50500,Hz,              -79.77, dBm,
               50665,Hz,              -79.74, dBm,
               50830,Hz,              -84.61, dBm,
               50995,Hz,              -81.69, dBm,
               51160,Hz,              -82.03, dBm,
               51325,Hz,              -85.58, dBm,
               51490,Hz,              -80.16, dBm,
               51655,Hz,              -78.66, dBm,
               51820,Hz,              -78.69, dBm,
               51985,Hz,              -79.46, dBm,
               52150,Hz,              -82.83, dBm,
               52315,Hz,              -87.72, dBm,
               52480,Hz,              -88.03, dBm,
               52645,Hz,              -84.68, dBm,
               52810,Hz,              -83.47, dBm,
               52975,Hz,              -81.42, dBm,
               53140,Hz,              -82.42, dBm,
               53305,Hz,              -84.29, dBm,
               53470,Hz,              -82.72, dBm,
               53635,Hz,              -79.97, dBm,
               53800,Hz,              -79.10, dBm,
               53965,Hz,              -79.37, dBm,
               54130,Hz,              -80.82, dBm,
               54295,Hz,              -80.81, dBm,
               54460,Hz,              -82.54, dBm,
               54625,Hz,              -83.21, dBm,
               54790,Hz,              -86.35, dBm,
               54955,Hz,              -84.46, dBm,
               55120,Hz,              -84.24, dBm,
               55285,Hz,              -87.06, dBm,
               55450,Hz,              -84.97, dBm,
               55615,Hz,              -84.87, dBm,
               55780,Hz,              -86.35, dBm,
               55945,Hz,              -87.14, dBm,
               56110,Hz,              -85.24, dBm,
               56275,Hz,              -83.47, dBm,
               56440,Hz,              -84.91, dBm,
               56605,Hz,              -85.29, dBm,
               56770,Hz,              -79.80, dBm,
               56935,Hz,              -76.62, dBm,
               57100,Hz,              -76.80, dBm,
               57265,Hz,              -81.45, dBm,
               57430,Hz,              -84.85, dBm,
               57595,Hz,              -85.44, dBm,
               57760,Hz,              -85.04, dBm,
               57925,Hz,              -83.31, dBm,
               58090,Hz,              -83.71, dBm,
               58255,Hz,              -81.34, dBm,
               58420,Hz,              -81.11, dBm,
               58585,Hz,              -83.63, dBm,
               58750,Hz,              -85.28, dBm,
               58915,Hz,              -83.30, dBm,
               59080,Hz,              -82.33, dBm,
               59245,Hz,              -81.36, dBm,
               59410,Hz,              -82.10, dBm,
               59575,Hz,              -86.51, dBm,
               59740,Hz,              -82.26, dBm,
               59905,Hz,              -82.26, dBm,
               60070,Hz,              -87.49, dBm,
               60235,Hz,              -83.11, dBm,
               60400,Hz,              -79.62, dBm,
               60565,Hz,              -79.38, dBm,
               60730,Hz,              -82.02, dBm,
               60895,Hz,              -83.23, dBm,
               61060,Hz,              -85.80, dBm,
               61225,Hz,              -85.38, dBm,
               61390,Hz,              -80.22, dBm,
               61555,Hz,              -79.54, dBm,
               61720,Hz,              -81.26, dBm,
               61885,Hz,              -79.68, dBm,
               62050,Hz,              -81.18, dBm,
               62215,Hz,              -83.96, dBm,
               62380,Hz,              -84.36, dBm,
               62545,Hz,              -83.65, dBm,
               62710,Hz,              -79.05, dBm,
               62875,Hz,              -78.86, dBm,
               63040,Hz,              -81.66, dBm,
               63205,Hz,              -86.52, dBm,
               63370,Hz,              -89.63, dBm,
               63535,Hz,              -88.93, dBm,
               63700,Hz,              -89.54, dBm,
               63865,Hz,              -84.31, dBm,
               64030,Hz,              -83.64, dBm,
               64195,Hz,              -83.79, dBm,
               64360,Hz,              -86.17, dBm,
               64525,Hz,              -80.89, dBm,
