Freq,,Amp,,
              112055,Hz,              -84.79, dBm,
              112720,Hz,              -81.91, dBm,
              113385,Hz,              -86.74, dBm,
              114050,Hz,              -83.86, dBm,
              114715,Hz,              -80.64, dBm,
              115380,Hz,              -86.22, dBm,
              116045,Hz,              -82.83, dBm,
              116710,Hz,              -83.17, dBm,
              117375,Hz,              -83.10, dBm,
              118040,Hz,              -82.97, dBm,
              118705,Hz,              -81.20, dBm,
              119370,Hz,              -86.95, dBm,
              120035,Hz,              -83.56, dBm,
              120700,Hz,              -84.83, dBm,
              121365,Hz,              -80.58, dBm,
              122030,Hz,              -81.60, dBm,
              122695,Hz,              -83.72, dBm,
              123360,Hz,              -84.69, dBm,
              124025,Hz,              -84.68, dBm,
              124690,Hz,              -81.56, dBm,
              125355,Hz,              -84.06, dBm,
              126020,Hz,              -80.07, dBm,
              126685,Hz,              -79.98, dBm,
              127350,Hz,              -83.33, dBm,
              128015,Hz,              -85.24, dBm,
              128680,Hz,              -84.64, dBm,
              129345,Hz,              -85.92, dBm,
              130010,Hz,              -82.30, dBm,
              130675,Hz,              -81.89, dBm,
              131340,Hz,              -84.66, dBm,
              132005,Hz,              -84.30, dBm,
              132670,Hz,              -85.54, dBm,
              133335,Hz,              -84.56, dBm,
              134000,Hz,              -83.62, dBm,
              134665,Hz,              -85.40, dBm,
              135330,Hz,              -85.70, dBm,
              135995,Hz,              -85.70, dBm,
              136660,Hz,              -84.24, dBm,
              137325,Hz,              -80.20, dBm,
              137990,Hz,              -81.91, dBm,
              138655,Hz,              -80.45, dBm,
              139320,Hz,              -80.80, dBm,
              139985,Hz,              -84.66, dBm,
              140650,Hz,              -79.98, dBm,
              141315,Hz,              -80.81, dBm,
              141980,Hz,              -87.46, dBm,
              142645,Hz,              -81.76, dBm,
              143310,Hz,              -81.97, dBm,
              143975,Hz,              -84.31, dBm,
              144640,Hz,              -84.10, dBm,
              145305,Hz,              -83.03, dBm,
              145970,Hz,              -85.95, dBm,
              146635,Hz,              -86.63, dBm,
              147300,Hz,              -81.69, dBm,
              147965,Hz,              -84.55, dBm,
              148630,Hz,              -84.61, dBm,
              149295,Hz,              -86.03, dBm,
              149960,Hz,              -86.64, dBm,
              150625,Hz,              -89.28, dBm,
              151290,Hz,              -85.77, dBm,
              151955,Hz,              -86.27, dBm,
              152620,Hz,              -84.47, dBm,
              153285,Hz,              -82.78, dBm,
              153950,Hz,              -91.81, dBm,
              154615,Hz,              -85.47, dBm,
              155280,Hz,              -84.81, dBm,
              155945,Hz,              -84.99, dBm,
              156610,Hz,              -86.74, dBm,
              157275,Hz,              -86.17, dBm,
              157940,Hz,              -84.40, dBm,
              158605,Hz,              -82.70, dBm,
              159270,Hz,              -82.80, dBm,
              159935,Hz,              -85.24, dBm,
              160600,Hz,              -86.64, dBm,
              161265,Hz,              -84.86, dBm,
              161930,Hz,              -84.48, dBm,
              162595,Hz,              -85.02, dBm,
              163260,Hz,              -86.01, dBm,
              163925,Hz,              -87.07, dBm,
              164590,Hz,              -88.92, dBm,
              165255,Hz,              -84.78, dBm,
              165920,Hz,              -87.62, dBm,
              166585,Hz,              -83.32, dBm,
              167250,Hz,              -84.85, dBm,
              167915,Hz,              -83.72, dBm,
              168580,Hz,              -86.12, dBm,
              169245,Hz,              -83.91, dBm,
              169910,Hz,              -85.00, dBm,
              170575,Hz,              -85.94, dBm,
              171240,Hz,              -82.86, dBm,
              171905,Hz,              -88.68, dBm,
              172570,Hz,              -90.10, dBm,
              173235,Hz,              -84.90, dBm,
              173900,Hz,              -87.85, dBm,
              174565,Hz,              -87.75, dBm,
              175230,Hz,              -86.18, dBm,
              175895,Hz,              -88.03, dBm,
              176560,Hz,              -87.06, dBm,
              177225,Hz,              -82.93, dBm,
              177890,Hz,              -82.11, dBm,
              178555,Hz,              -84.19, dBm,
              179220,Hz,              -87.62, dBm,
              179885,Hz,              -79.93, dBm,
              180550,Hz,              -79.90, dBm,
              181215,Hz,              -83.36, dBm,
              181880,Hz,              -83.63, dBm,
              182545,Hz,              -86.90, dBm,
              183210,Hz,              -89.01, dBm,
              183875,Hz,              -83.46, dBm,
              184540,Hz,              -84.22, dBm,
              185205,Hz,              -84.19, dBm,
              185870,Hz,              -85.77, dBm,
              186535,Hz,              -85.22, dBm,
              187200,Hz,              -84.88, dBm,
              187865,Hz,              -88.41, dBm,
              188530,Hz,              -86.16, dBm,
              189195,Hz,              -85.91, dBm,
              189860,Hz,              -84.01, dBm,
              190525,Hz,              -83.68, dBm,
              191190,Hz,              -87.60, dBm,
              191855,Hz,              -85.94, dBm,
              192520,Hz,              -84.80, dBm,
              193185,Hz,              -84.53, dBm,
              193850,Hz,              -85.72, dBm,
              194515,Hz,              -85.47, dBm,
              195180,Hz,              -82.71, dBm,
              195845,Hz,              -88.07, dBm,
              196510,Hz,              -82.77, dBm,
              197175,Hz,              -87.38, dBm,
              197840,Hz,              -88.10, dBm,
              198505,Hz,              -87.63, dBm,
              199170,Hz,              -86.62, dBm,
              199835,Hz,              -82.95, dBm,
              200500,Hz,              -86.86, dBm,
              201165,Hz,              -83.12, dBm,
              201830,Hz,              -86.53, dBm,
              202495,Hz,              -87.19, dBm,
              203160,Hz,              -85.80, dBm,
              203825,Hz,              -86.70, dBm,
              204490,Hz,              -82.92, dBm,
              205155,Hz,              -86.57, dBm,
              205820,Hz,              -85.85, dBm,
              206485,Hz,              -89.60, dBm,
              207150,Hz,              -89.66, dBm,
              207815,Hz,              -85.80, dBm,
              208480,Hz,              -91.70, dBm,
              209145,Hz,              -87.09, dBm,
              209810,Hz,              -84.02, dBm,
              210475,Hz,              -83.89, dBm,
              211140,Hz,              -88.22, dBm,
              211805,Hz,              -90.26, dBm,
              212470,Hz,              -86.44, dBm,
              213135,Hz,              -82.92, dBm,
              213800,Hz,              -84.08, dBm,
              214465,Hz,              -86.68, dBm,
              215130,Hz,              -87.60, dBm,
              215795,Hz,              -83.26, dBm,
              216460,Hz,              -89.69, dBm,
              217125,Hz,              -87.77, dBm,
              217790,Hz,              -86.63, dBm,
              218455,Hz,              -84.80, dBm,
              219120,Hz,              -87.54, dBm,
              219785,Hz,              -89.14, dBm,
              220450,Hz,              -89.22, dBm,
              221115,Hz,              -89.86, dBm,
              221780,Hz,              -85.74, dBm,
              222445,Hz,              -89.51, dBm,
              223110,Hz,              -87.71, dBm,
              223775,Hz,              -84.92, dBm,
              224440,Hz,              -85.32, dBm,
              225105,Hz,              -87.32, dBm,
              225770,Hz,              -87.22, dBm,
              226435,Hz,              -83.21, dBm,
              227100,Hz,              -88.85, dBm,
              227765,Hz,              -90.02, dBm,
              228430,Hz,              -87.09, dBm,
              229095,Hz,              -88.61, dBm,
              229760,Hz,              -90.41, dBm,
              230425,Hz,              -88.09, dBm,
              231090,Hz,              -89.97, dBm,
              231755,Hz,              -92.24, dBm,
              232420,Hz,              -84.50, dBm,
              233085,Hz,              -84.32, dBm,
