Freq,,Amp,,
                1000,Hz,              -30.71, dBm,
                3665,Hz,              -52.61, dBm,
                6330,Hz,              -59.81, dBm,
                8995,Hz,              -70.28, dBm,
               11660,Hz,              -69.11, dBm,
               14325,Hz,              -63.63, dBm,
               16990,Hz,              -73.73, dBm,
               19655,Hz,              -73.66, dBm,
               22320,Hz,              -75.26, dBm,
               24985,Hz,              -79.47, dBm,
               27650,Hz,              -75.59, dBm,
               30315,Hz,              -75.84, dBm,
               32980,Hz,              -75.02, dBm,
               35645,Hz,              -77.79, dBm,
               38310,Hz,              -75.23, dBm,
               40975,Hz,              -76.66, dBm,
               43640,Hz,              -71.25, dBm,
               46305,Hz,              -72.04, dBm,
               48970,Hz,              -79.00, dBm,
               51635,Hz,              -73.60, dBm,
               54300,Hz,              -80.39, dBm,
               56965,Hz,              -73.31, dBm,
               59630,Hz,              -73.57, dBm,
               62295,Hz,              -75.42, dBm,
               64960,Hz,              -83.94, dBm,
               67625,Hz,              -75.12, dBm,
               70290,Hz,              -79.29, dBm,
               72955,Hz,              -76.59, dBm,
               75620,Hz,              -78.05, dBm,
               78285,Hz,              -75.82, dBm,
               80950,Hz,              -75.96, dBm,
               83615,Hz,              -75.10, dBm,
               86280,Hz,              -75.51, dBm,
               88945,Hz,              -71.23, dBm,
               91610,Hz,              -77.89, dBm,
               94275,Hz,              -77.28, dBm,
               96940,Hz,              -80.64, dBm,
               99605,Hz,              -75.67, dBm,
              102270,Hz,              -75.66, dBm,
              104935,Hz,              -77.94, dBm,
              107600,Hz,              -77.92, dBm,
              110265,Hz,              -79.61, dBm,
              112930,Hz,              -81.64, dBm,
              115595,Hz,              -79.91, dBm,
              118260,Hz,              -77.65, dBm,
              120925,Hz,              -77.80, dBm,
              123590,Hz,              -79.17, dBm,
              126255,Hz,              -80.91, dBm,
              128920,Hz,              -77.06, dBm,
              131585,Hz,              -76.36, dBm,
              134250,Hz,              -76.99, dBm,
              136915,Hz,              -80.65, dBm,
              139580,Hz,              -76.63, dBm,
              142245,Hz,              -78.96, dBm,
              144910,Hz,              -76.38, dBm,
              147575,Hz,              -75.23, dBm,
              150240,Hz,              -78.20, dBm,
              152905,Hz,              -77.81, dBm,
              155570,Hz,              -77.69, dBm,
              158235,Hz,              -75.72, dBm,
              160900,Hz,              -78.44, dBm,
              163565,Hz,              -78.45, dBm,
              166230,Hz,              -80.83, dBm,
              168895,Hz,              -81.73, dBm,
              171560,Hz,              -81.14, dBm,
              174225,Hz,              -81.22, dBm,
              176890,Hz,              -76.80, dBm,
              179555,Hz,              -76.78, dBm,
              182220,Hz,              -79.25, dBm,
              184885,Hz,              -79.50, dBm,
              187550,Hz,              -83.89, dBm,
              190215,Hz,              -81.04, dBm,
              192880,Hz,              -81.43, dBm,
              195545,Hz,              -80.78, dBm,
              198210,Hz,              -82.39, dBm,
              200875,Hz,              -81.80, dBm,
              203540,Hz,              -78.47, dBm,
              206205,Hz,              -78.47, dBm,
              208870,Hz,              -82.13, dBm,
              211535,Hz,              -81.39, dBm,
              214200,Hz,              -84.35, dBm,
              216865,Hz,              -84.59, dBm,
              219530,Hz,              -84.59, dBm,
              222195,Hz,              -78.24, dBm,
              224860,Hz,              -80.76, dBm,
              227525,Hz,              -88.19, dBm,
              230190,Hz,              -81.55, dBm,
              232855,Hz,              -78.33, dBm,
              235520,Hz,              -77.59, dBm,
              238185,Hz,              -73.02, dBm,
              240850,Hz,              -66.09, dBm,
              243515,Hz,              -65.59, dBm,
              246180,Hz,              -71.29, dBm,
              248845,Hz,              -72.19, dBm,
              251510,Hz,              -80.02, dBm,
              254175,Hz,              -76.42, dBm,
              256840,Hz,              -76.76, dBm,
              259505,Hz,              -79.97, dBm,
              262170,Hz,              -78.73, dBm,
              264835,Hz,              -81.18, dBm,
              267500,Hz,              -76.53, dBm,
              270165,Hz,              -81.41, dBm,
              272830,Hz,              -81.62, dBm,
              275495,Hz,              -80.83, dBm,
              278160,Hz,              -82.35, dBm,
              280825,Hz,              -83.95, dBm,
              283490,Hz,              -82.94, dBm,
              286155,Hz,              -84.35, dBm,
              288820,Hz,              -79.73, dBm,
              291485,Hz,              -81.32, dBm,
              294150,Hz,              -81.30, dBm,
              296815,Hz,              -82.15, dBm,
              299480,Hz,              -85.26, dBm,
              302145,Hz,              -86.33, dBm,
              304810,Hz,              -82.94, dBm,
              307475,Hz,              -87.67, dBm,
              310140,Hz,              -82.89, dBm,
              312805,Hz,              -85.17, dBm,
              315470,Hz,              -81.58, dBm,
              318135,Hz,              -81.44, dBm,
              320800,Hz,              -80.78, dBm,
              323465,Hz,              -86.61, dBm,
              326130,Hz,              -84.82, dBm,
