Freq,,Amp,,
               14527,Hz,              -63.64, dBm,
               14608,Hz,              -63.06, dBm,
               14689,Hz,              -62.70, dBm,
               14770,Hz,              -62.54, dBm,
               14851,Hz,              -62.54, dBm,
               14932,Hz,              -62.68, dBm,
               15013,Hz,              -62.99, dBm,
               15094,Hz,              -63.52, dBm,
               15175,Hz,              -64.26, dBm,
               15256,Hz,              -65.11, dBm,
               15337,Hz,              -65.91, dBm,
               15418,Hz,              -66.49, dBm,
               15499,Hz,              -66.55, dBm,
               15580,Hz,              -66.04, dBm,
               15661,Hz,              -65.34, dBm,
               15742,Hz,              -64.59, dBm,
               15823,Hz,              -64.17, dBm,
               15904,Hz,              -64.11, dBm,
               15985,Hz,              -64.14, dBm,
               16066,Hz,              -64.43, dBm,
               16147,Hz,              -64.99, dBm,
               16228,Hz,              -65.79, dBm,
               16309,Hz,              -66.46, dBm,
               16390,Hz,              -67.62, dBm,
               16471,Hz,              -68.83, dBm,
               16552,Hz,              -69.91, dBm,
               16633,Hz,              -70.71, dBm,
               16714,Hz,              -70.93, dBm,
               16795,Hz,              -70.41, dBm,
               16876,Hz,              -69.64, dBm,
               16957,Hz,              -68.79, dBm,
               17038,Hz,              -68.02, dBm,
               17119,Hz,              -67.35, dBm,
               17200,Hz,              -66.80, dBm,
               17281,Hz,              -66.41, dBm,
               17362,Hz,              -66.19, dBm,
               17443,Hz,              -66.08, dBm,
               17524,Hz,              -66.00, dBm,
               17605,Hz,              -65.87, dBm,
               17686,Hz,              -65.66, dBm,
               17767,Hz,              -65.35, dBm,
               17848,Hz,              -65.00, dBm,
               17929,Hz,              -64.72, dBm,
               18010,Hz,              -64.60, dBm,
               18091,Hz,              -64.60, dBm,
               18172,Hz,              -64.68, dBm,
               18253,Hz,              -64.96, dBm,
               18334,Hz,              -65.40, dBm,
               18415,Hz,              -65.98, dBm,
               18496,Hz,              -66.73, dBm,
               18577,Hz,              -67.74, dBm,
               18658,Hz,              -69.03, dBm,
               18739,Hz,              -70.67, dBm,
               18820,Hz,              -72.59, dBm,
               18901,Hz,              -74.55, dBm,
               18982,Hz,              -76.31, dBm,
               19063,Hz,              -77.42, dBm,
               19144,Hz,              -77.22, dBm,
               19225,Hz,              -76.25, dBm,
               19306,Hz,              -74.93, dBm,
               19387,Hz,              -73.41, dBm,
               19468,Hz,              -71.83, dBm,
               19549,Hz,              -70.36, dBm,
               19630,Hz,              -69.09, dBm,
               19711,Hz,              -68.20, dBm,
               19792,Hz,              -67.68, dBm,
               19873,Hz,              -67.52, dBm,
               19954,Hz,              -67.52, dBm,
               20035,Hz,              -67.66, dBm,
               20116,Hz,              -68.02, dBm,
               20197,Hz,              -68.52, dBm,
               20278,Hz,              -69.25, dBm,
               20359,Hz,              -70.31, dBm,
               20440,Hz,              -71.75, dBm,
               20521,Hz,              -73.24, dBm,
               20602,Hz,              -74.44, dBm,
               20683,Hz,              -75.07, dBm,
               20764,Hz,              -74.52, dBm,
               20845,Hz,              -73.78, dBm,
               20926,Hz,              -73.21, dBm,
               21007,Hz,              -72.97, dBm,
               21088,Hz,              -72.65, dBm,
               21169,Hz,              -72.22, dBm,
               21250,Hz,              -71.68, dBm,
               21331,Hz,              -71.28, dBm,
               21412,Hz,              -71.07, dBm,
               21493,Hz,              -70.94, dBm,
               21574,Hz,              -70.78, dBm,
               21655,Hz,              -70.53, dBm,
               21736,Hz,              -70.14, dBm,
               21817,Hz,              -69.56, dBm,
               21898,Hz,              -69.02, dBm,
               21979,Hz,              -68.24, dBm,
               22060,Hz,              -67.69, dBm,
               22141,Hz,              -67.34, dBm,
               22222,Hz,              -67.10, dBm,
               22303,Hz,              -66.99, dBm,
               22384,Hz,              -66.99, dBm,
               22465,Hz,              -67.07, dBm,
               22546,Hz,              -67.41, dBm,
               22627,Hz,              -68.05, dBm,
               22708,Hz,              -68.71, dBm,
               22789,Hz,              -69.26, dBm,
               22870,Hz,              -69.76, dBm,
               22951,Hz,              -70.19, dBm,
               23032,Hz,              -70.59, dBm,
               23113,Hz,              -70.98, dBm,
               23194,Hz,              -71.40, dBm,
               23275,Hz,              -71.78, dBm,
               23356,Hz,              -71.83, dBm,
               23437,Hz,              -71.31, dBm,
               23518,Hz,              -70.85, dBm,
               23599,Hz,              -70.66, dBm,
               23680,Hz,              -70.65, dBm,
               23761,Hz,              -70.69, dBm,
               23842,Hz,              -70.83, dBm,
               23923,Hz,              -70.97, dBm,
               24004,Hz,              -70.84, dBm,
               24085,Hz,              -70.56, dBm,
               24166,Hz,              -70.32, dBm,
               24247,Hz,              -70.21, dBm,
               24328,Hz,              -70.21, dBm,
               24409,Hz,              -70.24, dBm,
               24490,Hz,              -70.34, dBm,
               24571,Hz,              -70.41, dBm,
               24652,Hz,              -70.39, dBm,
               24733,Hz,              -70.39, dBm,
               24814,Hz,              -70.41, dBm,
               24895,Hz,              -70.60, dBm,
               24976,Hz,              -71.03, dBm,
               25057,Hz,              -71.59, dBm,
               25138,Hz,              -71.87, dBm,
               25219,Hz,              -71.69, dBm,
               25300,Hz,              -71.18, dBm,
               25381,Hz,              -70.48, dBm,
               25462,Hz,              -69.71, dBm,
               25543,Hz,              -68.97, dBm,
               25624,Hz,              -68.31, dBm,
               25705,Hz,              -67.74, dBm,
               25786,Hz,              -67.24, dBm,
               25867,Hz,              -66.87, dBm,
               25948,Hz,              -66.79, dBm,
               26029,Hz,              -66.80, dBm,
               26110,Hz,              -66.96, dBm,
               26191,Hz,              -67.25, dBm,
