Freq,,Amp,,
               28555,Hz,              -84.03, dBm,
               28720,Hz,              -83.23, dBm,
               28885,Hz,              -84.28, dBm,
               29050,Hz,              -84.69, dBm,
               29215,Hz,              -83.37, dBm,
               29380,Hz,              -80.92, dBm,
               29545,Hz,              -84.90, dBm,
               29710,Hz,              -85.58, dBm,
               29875,Hz,              -84.39, dBm,
               30040,Hz,              -88.15, dBm,
               30205,Hz,              -84.63, dBm,
               30370,Hz,              -85.63, dBm,
               30535,Hz,              -83.06, dBm,
               30700,Hz,              -84.23, dBm,
               30865,Hz,              -83.01, dBm,
               31030,Hz,              -89.73, dBm,
               31195,Hz,              -84.45, dBm,
               31360,Hz,              -83.18, dBm,
               31525,Hz,              -87.49, dBm,
               31690,Hz,              -87.66, dBm,
               31855,Hz,              -86.91, dBm,
               32020,Hz,              -86.91, dBm,
               32185,Hz,              -84.49, dBm,
               32350,Hz,              -88.67, dBm,
               32515,Hz,              -85.61, dBm,
               32680,Hz,              -82.48, dBm,
               32845,Hz,              -82.45, dBm,
               33010,Hz,              -84.57, dBm,
               33175,Hz,              -83.79, dBm,
               33340,Hz,              -87.77, dBm,
               33505,Hz,              -83.30, dBm,
               33670,Hz,              -87.36, dBm,
               33835,Hz,              -88.98, dBm,
               34000,Hz,              -88.85, dBm,
               34165,Hz,              -82.64, dBm,
               34330,Hz,              -85.48, dBm,
               34495,Hz,              -85.80, dBm,
               34660,Hz,              -88.48, dBm,
               34825,Hz,              -86.86, dBm,
               34990,Hz,              -85.22, dBm,
               35155,Hz,              -85.17, dBm,
               35320,Hz,              -87.87, dBm,
               35485,Hz,              -85.66, dBm,
               35650,Hz,              -84.30, dBm,
               35815,Hz,              -82.99, dBm,
               35980,Hz,              -83.93, dBm,
               36145,Hz,              -83.82, dBm,
               36310,Hz,              -86.76, dBm,
               36475,Hz,              -86.05, dBm,
               36640,Hz,              -88.70, dBm,
               36805,Hz,              -87.36, dBm,
               36970,Hz,              -82.64, dBm,
               37135,Hz,              -81.51, dBm,
               37300,Hz,              -82.70, dBm,
               37465,Hz,              -81.57, dBm,
               37630,Hz,              -82.76, dBm,
               37795,Hz,              -81.00, dBm,
               37960,Hz,              -81.36, dBm,
               38125,Hz,              -88.72, dBm,
               38290,Hz,              -85.61, dBm,
               38455,Hz,              -84.06, dBm,
               38620,Hz,              -84.99, dBm,
               38785,Hz,              -87.34, dBm,
               38950,Hz,              -87.75, dBm,
               39115,Hz,              -87.77, dBm,
               39280,Hz,              -87.65, dBm,
               39445,Hz,              -82.94, dBm,
               39610,Hz,              -84.69, dBm,
               39775,Hz,              -80.79, dBm,
               39940,Hz,              -80.78, dBm,
               40105,Hz,              -83.65, dBm,
               40270,Hz,              -80.74, dBm,
               40435,Hz,              -82.76, dBm,
               40600,Hz,              -82.61, dBm,
               40765,Hz,              -83.18, dBm,
               40930,Hz,              -85.45, dBm,
               41095,Hz,              -83.58, dBm,
               41260,Hz,              -87.75, dBm,
               41425,Hz,              -85.21, dBm,
               41590,Hz,              -85.38, dBm,
               41755,Hz,              -86.20, dBm,
               41920,Hz,              -86.60, dBm,
               42085,Hz,              -87.89, dBm,
               42250,Hz,              -87.74, dBm,
               42415,Hz,              -87.16, dBm,
               42580,Hz,              -82.42, dBm,
               42745,Hz,              -89.01, dBm,
               42910,Hz,              -85.82, dBm,
               43075,Hz,              -88.27, dBm,
               43240,Hz,              -92.38, dBm,
               43405,Hz,              -85.76, dBm,
               43570,Hz,              -83.90, dBm,
               43735,Hz,              -86.68, dBm,
               43900,Hz,              -84.13, dBm,
               44065,Hz,              -84.93, dBm,
               44230,Hz,              -86.14, dBm,
               44395,Hz,              -87.26, dBm,
               44560,Hz,              -85.86, dBm,
               44725,Hz,              -85.01, dBm,
               44890,Hz,              -83.55, dBm,
               45055,Hz,              -84.60, dBm,
               45220,Hz,              -86.20, dBm,
               45385,Hz,              -84.64, dBm,
               45550,Hz,              -84.64, dBm,
               45715,Hz,              -84.32, dBm,
               45880,Hz,              -83.94, dBm,
               46045,Hz,              -82.34, dBm,
               46210,Hz,              -82.82, dBm,
               46375,Hz,              -85.15, dBm,
               46540,Hz,              -85.12, dBm,
               46705,Hz,              -85.90, dBm,
               46870,Hz,              -83.78, dBm,
               47035,Hz,              -83.40, dBm,
               47200,Hz,              -84.76, dBm,
               47365,Hz,              -86.84, dBm,
               47530,Hz,              -82.13, dBm,
               47695,Hz,              -82.61, dBm,
               47860,Hz,              -85.89, dBm,
               48025,Hz,              -86.35, dBm,
               48190,Hz,              -85.84, dBm,
               48355,Hz,              -86.35, dBm,
               48520,Hz,              -84.38, dBm,
               48685,Hz,              -85.35, dBm,
               48850,Hz,              -87.91, dBm,
               49015,Hz,              -84.38, dBm,
               49180,Hz,              -82.65, dBm,
               49345,Hz,              -87.17, dBm,
               49510,Hz,              -84.76, dBm,
               49675,Hz,              -88.50, dBm,
               49840,Hz,              -88.29, dBm,
               50005,Hz,              -89.10, dBm,
               50170,Hz,              -86.22, dBm,
               50335,Hz,              -83.09, dBm,
               50500,Hz,              -84.10, dBm,
               50665,Hz,              -85.36, dBm,
               50830,Hz,              -81.97, dBm,
               50995,Hz,              -86.02, dBm,
               51160,Hz,              -84.71, dBm,
               51325,Hz,              -82.82, dBm,
               51490,Hz,              -83.06, dBm,
               51655,Hz,              -87.09, dBm,
               51820,Hz,              -88.05, dBm,
               51985,Hz,              -86.81, dBm,
               52150,Hz,              -84.37, dBm,
               52315,Hz,              -84.33, dBm,
               52480,Hz,              -85.26, dBm,
               52645,Hz,              -84.35, dBm,
               52810,Hz,              -84.85, dBm,
               52975,Hz,              -82.72, dBm,
               53140,Hz,              -83.94, dBm,
               53305,Hz,              -87.17, dBm,
               53470,Hz,              -82.86, dBm,
               53635,Hz,              -82.59, dBm,
               53800,Hz,              -82.57, dBm,
               53965,Hz,              -82.57, dBm,
               54130,Hz,              -87.37, dBm,
               54295,Hz,              -84.15, dBm,
               54460,Hz,              -84.39, dBm,
               54625,Hz,              -83.64, dBm,
               54790,Hz,              -85.48, dBm,
               54955,Hz,              -84.13, dBm,
               55120,Hz,              -88.00, dBm,
               55285,Hz,              -83.76, dBm,
               55450,Hz,              -87.42, dBm,
               55615,Hz,              -92.15, dBm,
               55780,Hz,              -90.43, dBm,
               55945,Hz,              -83.41, dBm,
               56110,Hz,              -84.74, dBm,
               56275,Hz,              -86.38, dBm,
               56440,Hz,              -86.05, dBm,
               56605,Hz,              -82.57, dBm,
               56770,Hz,              -81.92, dBm,
               56935,Hz,              -90.95, dBm,
               57100,Hz,              -87.30, dBm,
               57265,Hz,              -86.74, dBm,
               57430,Hz,              -87.50, dBm,
               57595,Hz,              -84.96, dBm,
               57760,Hz,              -84.38, dBm,
               57925,Hz,              -84.32, dBm,
               58090,Hz,              -90.53, dBm,
               58255,Hz,              -87.12, dBm,
               58420,Hz,              -86.58, dBm,
               58585,Hz,              -84.92, dBm,
               58750,Hz,              -81.41, dBm,
               58915,Hz,              -85.64, dBm,
               59080,Hz,              -85.23, dBm,
               59245,Hz,              -87.24, dBm,
               59410,Hz,              -85.74, dBm,
               59575,Hz,              -85.88, dBm,
               59740,Hz,              -87.59, dBm,
               59905,Hz,              -85.55, dBm,
               60070,Hz,              -85.23, dBm,
               60235,Hz,              -85.23, dBm,
               60400,Hz,              -88.25, dBm,
               60565,Hz,              -88.21, dBm,
               60730,Hz,              -86.63, dBm,
               60895,Hz,              -88.97, dBm,
               61060,Hz,              -86.85, dBm,
               61225,Hz,              -85.19, dBm,
               61390,Hz,              -87.05, dBm,
               61555,Hz,              -89.68, dBm,
               61720,Hz,              -85.24, dBm,
               61885,Hz,              -89.82, dBm,
               62050,Hz,              -90.56, dBm,
               62215,Hz,              -81.75, dBm,
               62380,Hz,              -82.86, dBm,
               62545,Hz,              -86.26, dBm,
               62710,Hz,              -86.27, dBm,
               62875,Hz,              -84.34, dBm,
               63040,Hz,              -84.34, dBm,
               63205,Hz,              -81.12, dBm,
               63370,Hz,              -81.12, dBm,
               63535,Hz,              -88.63, dBm,
               63700,Hz,              -85.59, dBm,
               63865,Hz,              -82.21, dBm,
               64030,Hz,              -83.20, dBm,
               64195,Hz,              -89.57, dBm,
               64360,Hz,              -84.10, dBm,
               64525,Hz,              -88.44, dBm,
               64690,Hz,              -83.00, dBm,
               64855,Hz,              -85.86, dBm,
               65020,Hz,              -86.09, dBm,
               65185,Hz,              -83.73, dBm,
               65350,Hz,              -83.51, dBm,
               65515,Hz,              -81.88, dBm,
               65680,Hz,              -81.95, dBm,
               65845,Hz,              -86.93, dBm,
               66010,Hz,              -84.23, dBm,
               66175,Hz,              -83.87, dBm,
               66340,Hz,              -86.58, dBm,
               66505,Hz,              -87.00, dBm,
               66670,Hz,              -86.50, dBm,
               66835,Hz,              -85.41, dBm,
               67000,Hz,              -84.84, dBm,
               67165,Hz,              -86.28, dBm,
               67330,Hz,              -88.17, dBm,
               67495,Hz,              -85.52, dBm,
               67660,Hz,              -85.03, dBm,
               67825,Hz,              -86.08, dBm,
               67990,Hz,              -84.36, dBm,
               68155,Hz,              -84.82, dBm,
               68320,Hz,              -84.85, dBm,
               68485,Hz,              -86.65, dBm,
               68650,Hz,              -85.48, dBm,
               68815,Hz,              -81.41, dBm,
               68980,Hz,              -82.37, dBm,
               69145,Hz,              -87.28, dBm,
               69310,Hz,              -81.92, dBm,
               69475,Hz,              -81.56, dBm,
               69640,Hz,              -85.12, dBm,
               69805,Hz,              -85.09, dBm,
               69970,Hz,              -85.49, dBm,
               70135,Hz,              -89.31, dBm,
               70300,Hz,              -89.44, dBm,
               70465,Hz,              -87.58, dBm,
               70630,Hz,              -89.70, dBm,
               70795,Hz,              -83.23, dBm,
               70960,Hz,              -83.73, dBm,
               71125,Hz,              -84.73, dBm,
               71290,Hz,              -86.62, dBm,
               71455,Hz,              -82.65, dBm,
               71620,Hz,              -83.36, dBm,
               71785,Hz,              -86.77, dBm,
               71950,Hz,              -89.60, dBm,
               72115,Hz,              -85.55, dBm,
               72280,Hz,              -82.39, dBm,
               72445,Hz,              -86.42, dBm,
               72610,Hz,              -84.45, dBm,
               72775,Hz,              -88.03, dBm,
               72940,Hz,              -83.34, dBm,
               73105,Hz,              -87.58, dBm,
               73270,Hz,              -89.70, dBm,
               73435,Hz,              -88.25, dBm,
               73600,Hz,              -87.68, dBm,
               73765,Hz,              -81.26, dBm,
               73930,Hz,              -81.52, dBm,
               74095,Hz,              -85.10, dBm,
               74260,Hz,              -84.25, dBm,
               74425,Hz,              -89.68, dBm,
               74590,Hz,              -89.47, dBm,
               74755,Hz,              -86.29, dBm,
               74920,Hz,              -86.95, dBm,
               75085,Hz,              -82.82, dBm,
               75250,Hz,              -90.12, dBm,
               75415,Hz,              -88.85, dBm,
               75580,Hz,              -84.54, dBm,
               75745,Hz,              -85.39, dBm,
               75910,Hz,              -84.78, dBm,
               76075,Hz,              -84.71, dBm,
               76240,Hz,              -84.05, dBm,
               76405,Hz,              -83.49, dBm,
               76570,Hz,              -86.46, dBm,
               76735,Hz,              -89.22, dBm,
               76900,Hz,              -90.12, dBm,
               77065,Hz,              -90.12, dBm,
               77230,Hz,              -89.98, dBm,
               77395,Hz,              -90.78, dBm,
               77560,Hz,              -88.45, dBm,
               77725,Hz,              -88.45, dBm,
               77890,Hz,              -85.03, dBm,
               78055,Hz,              -89.97, dBm,
               78220,Hz,              -86.60, dBm,
               78385,Hz,              -88.59, dBm,
               78550,Hz,              -88.52, dBm,
               78715,Hz,              -86.55, dBm,
               78880,Hz,              -81.58, dBm,
               79045,Hz,              -81.09, dBm,
               79210,Hz,              -87.89, dBm,
               79375,Hz,              -87.98, dBm,
               79540,Hz,              -85.44, dBm,
               79705,Hz,              -85.02, dBm,
               79870,Hz,              -88.64, dBm,
               80035,Hz,              -84.79, dBm,
               80200,Hz,              -87.22, dBm,
               80365,Hz,              -84.35, dBm,
               80530,Hz,              -84.70, dBm,
               80695,Hz,              -85.01, dBm,
               80860,Hz,              -86.22, dBm,
               81025,Hz,              -87.28, dBm,
               81190,Hz,              -87.50, dBm,
               81355,Hz,              -88.89, dBm,
               81520,Hz,              -86.14, dBm,
               81685,Hz,              -84.39, dBm,
               81850,Hz,              -84.59, dBm,
               82015,Hz,              -87.89, dBm,
               82180,Hz,              -85.25, dBm,
               82345,Hz,              -84.59, dBm,
               82510,Hz,              -84.50, dBm,
               82675,Hz,              -86.01, dBm,
               82840,Hz,              -86.27, dBm,
               83005,Hz,              -85.10, dBm,
               83170,Hz,              -85.78, dBm,
               83335,Hz,              -83.91, dBm,
               83500,Hz,              -83.86, dBm,
               83665,Hz,              -90.53, dBm,
               83830,Hz,              -85.51, dBm,
               83995,Hz,              -85.20, dBm,
               84160,Hz,              -89.87, dBm,
               84325,Hz,              -89.88, dBm,
               84490,Hz,              -82.85, dBm,
               84655,Hz,              -84.23, dBm,
               84820,Hz,              -83.29, dBm,
               84985,Hz,              -85.06, dBm,
               85150,Hz,              -86.70, dBm,
               85315,Hz,              -86.08, dBm,
               85480,Hz,              -86.71, dBm,
               85645,Hz,              -83.64, dBm,
               85810,Hz,              -87.18, dBm,
               85975,Hz,              -93.20, dBm,
               86140,Hz,              -85.29, dBm,
               86305,Hz,              -84.68, dBm,
               86470,Hz,              -91.28, dBm,
               86635,Hz,              -87.93, dBm,
               86800,Hz,              -85.75, dBm,
               86965,Hz,              -84.17, dBm,
               87130,Hz,              -83.31, dBm,
               87295,Hz,              -83.64, dBm,
               87460,Hz,              -81.04, dBm,
               87625,Hz,              -80.63, dBm,
               87790,Hz,              -81.95, dBm,
               87955,Hz,              -83.49, dBm,
               88120,Hz,              -83.40, dBm,
               88285,Hz,              -80.61, dBm,
               88450,Hz,              -81.47, dBm,
               88615,Hz,              -88.00, dBm,
               88780,Hz,              -88.61, dBm,
               88945,Hz,              -84.53, dBm,
               89110,Hz,              -89.76, dBm,
               89275,Hz,              -86.51, dBm,
               89440,Hz,              -84.33, dBm,
               89605,Hz,              -84.31, dBm,
               89770,Hz,              -84.72, dBm,
               89935,Hz,              -83.68, dBm,
               90100,Hz,              -86.24, dBm,
               90265,Hz,              -83.59, dBm,
               90430,Hz,              -89.27, dBm,
               90595,Hz,              -88.74, dBm,
               90760,Hz,              -81.94, dBm,
               90925,Hz,              -81.61, dBm,
               91090,Hz,              -83.87, dBm,
               91255,Hz,              -83.14, dBm,
               91420,Hz,              -83.12, dBm,
               91585,Hz,              -88.47, dBm,
               91750,Hz,              -88.16, dBm,
               91915,Hz,              -87.35, dBm,
               92080,Hz,              -87.80, dBm,
               92245,Hz,              -87.95, dBm,
               92410,Hz,              -85.91, dBm,
               92575,Hz,              -86.36, dBm,
               92740,Hz,              -83.01, dBm,
               92905,Hz,              -84.78, dBm,
               93070,Hz,              -87.16, dBm,
               93235,Hz,              -85.12, dBm,
               93400,Hz,              -86.07, dBm,
               93565,Hz,              -90.68, dBm,
               93730,Hz,              -92.58, dBm,
               93895,Hz,              -90.19, dBm,
               94060,Hz,              -84.97, dBm,
               94225,Hz,              -88.29, dBm,
               94390,Hz,              -83.39, dBm,
               94555,Hz,              -83.60, dBm,
               94720,Hz,              -90.18, dBm,
               94885,Hz,              -88.85, dBm,
               95050,Hz,              -84.52, dBm,
               95215,Hz,              -86.17, dBm,
               95380,Hz,              -85.44, dBm,
               95545,Hz,              -86.98, dBm,
               95710,Hz,              -88.30, dBm,
               95875,Hz,              -81.87, dBm,
               96040,Hz,              -81.31, dBm,
               96205,Hz,              -81.94, dBm,
               96370,Hz,              -84.26, dBm,
               96535,Hz,              -87.37, dBm,
               96700,Hz,              -92.12, dBm,
               96865,Hz,              -89.33, dBm,
               97030,Hz,              -89.19, dBm,
               97195,Hz,              -87.05, dBm,
               97360,Hz,              -87.47, dBm,
               97525,Hz,              -89.22, dBm,
               97690,Hz,              -89.88, dBm,
               97855,Hz,              -94.19, dBm,
               98020,Hz,              -86.36, dBm,
               98185,Hz,              -86.22, dBm,
               98350,Hz,              -85.86, dBm,
               98515,Hz,              -83.18, dBm,
               98680,Hz,              -82.40, dBm,
               98845,Hz,              -87.42, dBm,
               99010,Hz,              -86.61, dBm,
               99175,Hz,              -88.11, dBm,
               99340,Hz,              -90.49, dBm,
               99505,Hz,              -90.33, dBm,
               99670,Hz,              -84.61, dBm,
               99835,Hz,              -87.54, dBm,
              100000,Hz,              -86.40, dBm,
