Freq,,Amp,,
               12220,Hz,              -78.21, dBm,
               12385,Hz,              -79.85, dBm,
               12550,Hz,              -80.14, dBm,
               12715,Hz,              -80.03, dBm,
               12880,Hz,              -79.74, dBm,
               13045,Hz,              -79.79, dBm,
               13210,Hz,              -86.77, dBm,
               13375,Hz,              -83.70, dBm,
               13540,Hz,              -79.59, dBm,
               13705,Hz,              -79.37, dBm,
               13870,Hz,              -81.98, dBm,
               14035,Hz,              -79.65, dBm,
               14200,Hz,              -74.45, dBm,
               14365,Hz,              -74.29, dBm,
               14530,Hz,              -77.14, dBm,
               14695,Hz,              -79.35, dBm,
               14860,Hz,              -79.36, dBm,
               15025,Hz,              -76.26, dBm,
               15190,Hz,              -77.08, dBm,
               15355,Hz,              -79.30, dBm,
               15520,Hz,              -83.57, dBm,
               15685,Hz,              -83.13, dBm,
               15850,Hz,              -78.10, dBm,
               16015,Hz,              -77.79, dBm,
               16180,Hz,              -80.92, dBm,
               16345,Hz,              -74.88, dBm,
               16510,Hz,              -74.59, dBm,
               16675,Hz,              -78.81, dBm,
               16840,Hz,              -84.35, dBm,
               17005,Hz,              -81.64, dBm,
               17170,Hz,              -81.78, dBm,
               17335,Hz,              -81.46, dBm,
               17500,Hz,              -82.73, dBm,
               17665,Hz,              -83.01, dBm,
               17830,Hz,              -76.18, dBm,
               17995,Hz,              -78.38, dBm,
               18160,Hz,              -75.70, dBm,
               18325,Hz,              -79.01, dBm,
               18490,Hz,              -80.13, dBm,
               18655,Hz,              -78.99, dBm,
               18820,Hz,              -77.95, dBm,
               18985,Hz,              -80.94, dBm,
               19150,Hz,              -83.59, dBm,
               19315,Hz,              -83.41, dBm,
               19480,Hz,              -79.50, dBm,
               19645,Hz,              -79.50, dBm,
               19810,Hz,              -79.55, dBm,
               19975,Hz,              -78.96, dBm,
               20140,Hz,              -78.10, dBm,
               20305,Hz,              -82.22, dBm,
               20470,Hz,              -84.96, dBm,
               20635,Hz,              -83.77, dBm,
               20800,Hz,              -85.82, dBm,
               20965,Hz,              -85.91, dBm,
               21130,Hz,              -86.43, dBm,
               21295,Hz,              -85.90, dBm,
               21460,Hz,              -85.88, dBm,
               21625,Hz,              -84.28, dBm,
               21790,Hz,              -84.26, dBm,
               21955,Hz,              -80.13, dBm,
               22120,Hz,              -79.41, dBm,
               22285,Hz,              -78.25, dBm,
               22450,Hz,              -78.56, dBm,
               22615,Hz,              -86.77, dBm,
               22780,Hz,              -80.46, dBm,
               22945,Hz,              -80.35, dBm,
               23110,Hz,              -83.04, dBm,
               23275,Hz,              -82.94, dBm,
               23440,Hz,              -84.33, dBm,
               23605,Hz,              -83.03, dBm,
               23770,Hz,              -81.04, dBm,
               23935,Hz,              -87.24, dBm,
               24100,Hz,              -85.14, dBm,
               24265,Hz,              -84.86, dBm,
               24430,Hz,              -79.96, dBm,
               24595,Hz,              -81.69, dBm,
               24760,Hz,              -79.31, dBm,
               24925,Hz,              -80.82, dBm,
               25090,Hz,              -77.06, dBm,
               25255,Hz,              -79.26, dBm,
               25420,Hz,              -77.38, dBm,
               25585,Hz,              -78.79, dBm,
               25750,Hz,              -88.26, dBm,
               25915,Hz,              -83.38, dBm,
               26080,Hz,              -85.28, dBm,
               26245,Hz,              -85.29, dBm,
               26410,Hz,              -85.36, dBm,
               26575,Hz,              -84.41, dBm,
               26740,Hz,              -84.33, dBm,
               26905,Hz,              -82.67, dBm,
               27070,Hz,              -79.89, dBm,
               27235,Hz,              -81.84, dBm,
               27400,Hz,              -85.87, dBm,
               27565,Hz,              -83.61, dBm,
               27730,Hz,              -89.55, dBm,
               27895,Hz,              -80.49, dBm,
               28060,Hz,              -79.83, dBm,
               28225,Hz,              -85.60, dBm,
               28390,Hz,              -80.97, dBm,
               28555,Hz,              -83.37, dBm,
               28720,Hz,              -82.20, dBm,
               28885,Hz,              -83.69, dBm,
               29050,Hz,              -84.55, dBm,
               29215,Hz,              -83.28, dBm,
               29380,Hz,              -81.25, dBm,
               29545,Hz,              -81.28, dBm,
               29710,Hz,              -88.23, dBm,
               29875,Hz,              -87.19, dBm,
               30040,Hz,              -85.58, dBm,
               30205,Hz,              -83.24, dBm,
               30370,Hz,              -84.05, dBm,
               30535,Hz,              -87.43, dBm,
               30700,Hz,              -85.41, dBm,
               30865,Hz,              -82.75, dBm,
               31030,Hz,              -83.04, dBm,
               31195,Hz,              -84.65, dBm,
               31360,Hz,              -84.65, dBm,
               31525,Hz,              -82.46, dBm,
               31690,Hz,              -82.48, dBm,
               31855,Hz,              -82.81, dBm,
               32020,Hz,              -85.23, dBm,
               32185,Hz,              -85.70, dBm,
               32350,Hz,              -86.18, dBm,
               32515,Hz,              -82.09, dBm,
               32680,Hz,              -82.09, dBm,
               32845,Hz,              -85.38, dBm,
               33010,Hz,              -83.54, dBm,
               33175,Hz,              -82.53, dBm,
               33340,Hz,              -83.88, dBm,
               33505,Hz,              -88.04, dBm,
               33670,Hz,              -79.73, dBm,
               33835,Hz,              -82.24, dBm,
               34000,Hz,              -88.27, dBm,
               34165,Hz,              -87.75, dBm,
               34330,Hz,              -82.94, dBm,
               34495,Hz,              -85.53, dBm,
               34660,Hz,              -85.38, dBm,
               34825,Hz,              -83.49, dBm,
               34990,Hz,              -82.56, dBm,
               35155,Hz,              -82.50, dBm,
               35320,Hz,              -81.35, dBm,
               35485,Hz,              -83.01, dBm,
               35650,Hz,              -82.58, dBm,
               35815,Hz,              -80.72, dBm,
               35980,Hz,              -85.81, dBm,
               36145,Hz,              -83.37, dBm,
               36310,Hz,              -79.61, dBm,
               36475,Hz,              -79.62, dBm,
               36640,Hz,              -87.84, dBm,
               36805,Hz,              -81.35, dBm,
               36970,Hz,              -84.50, dBm,
               37135,Hz,              -86.18, dBm,
               37300,Hz,              -81.81, dBm,
               37465,Hz,              -85.53, dBm,
               37630,Hz,              -84.21, dBm,
               37795,Hz,              -84.94, dBm,
               37960,Hz,              -83.81, dBm,
               38125,Hz,              -86.53, dBm,
               38290,Hz,              -81.00, dBm,
               38455,Hz,              -81.00, dBm,
               38620,Hz,              -82.40, dBm,
               38785,Hz,              -82.65, dBm,
               38950,Hz,              -86.08, dBm,
               39115,Hz,              -80.12, dBm,
               39280,Hz,              -81.95, dBm,
               39445,Hz,              -84.88, dBm,
               39610,Hz,              -81.28, dBm,
               39775,Hz,              -81.28, dBm,
               39940,Hz,              -85.42, dBm,
               40105,Hz,              -86.48, dBm,
               40270,Hz,              -85.02, dBm,
               40435,Hz,              -83.09, dBm,
               40600,Hz,              -77.25, dBm,
               40765,Hz,              -80.63, dBm,
               40930,Hz,              -86.81, dBm,
               41095,Hz,              -83.69, dBm,
               41260,Hz,              -80.86, dBm,
               41425,Hz,              -80.20, dBm,
               41590,Hz,              -86.36, dBm,
               41755,Hz,              -85.22, dBm,
               41920,Hz,              -87.92, dBm,
               42085,Hz,              -86.42, dBm,
               42250,Hz,              -80.70, dBm,
               42415,Hz,              -80.53, dBm,
               42580,Hz,              -82.59, dBm,
               42745,Hz,              -82.90, dBm,
               42910,Hz,              -87.24, dBm,
               43075,Hz,              -83.84, dBm,
               43240,Hz,              -84.75, dBm,
               43405,Hz,              -82.45, dBm,
               43570,Hz,              -88.57, dBm,
               43735,Hz,              -84.47, dBm,
               43900,Hz,              -84.68, dBm,
               44065,Hz,              -85.63, dBm,
               44230,Hz,              -84.72, dBm,
               44395,Hz,              -88.90, dBm,
               44560,Hz,              -89.06, dBm,
               44725,Hz,              -88.73, dBm,
               44890,Hz,              -87.54, dBm,
               45055,Hz,              -88.55, dBm,
               45220,Hz,              -83.37, dBm,
               45385,Hz,              -82.80, dBm,
               45550,Hz,              -84.98, dBm,
               45715,Hz,              -89.35, dBm,
               45880,Hz,              -87.93, dBm,
               46045,Hz,              -89.74, dBm,
               46210,Hz,              -83.73, dBm,
               46375,Hz,              -82.34, dBm,
               46540,Hz,              -82.65, dBm,
               46705,Hz,              -85.10, dBm,
               46870,Hz,              -86.29, dBm,
               47035,Hz,              -84.58, dBm,
               47200,Hz,              -88.95, dBm,
               47365,Hz,              -82.04, dBm,
               47530,Hz,              -82.02, dBm,
               47695,Hz,              -83.73, dBm,
               47860,Hz,              -83.50, dBm,
               48025,Hz,              -84.74, dBm,
               48190,Hz,              -88.80, dBm,
               48355,Hz,              -91.71, dBm,
               48520,Hz,              -88.07, dBm,
               48685,Hz,              -88.14, dBm,
               48850,Hz,              -88.44, dBm,
               49015,Hz,              -91.71, dBm,
               49180,Hz,              -86.86, dBm,
               49345,Hz,              -84.57, dBm,
               49510,Hz,              -83.97, dBm,
               49675,Hz,              -84.02, dBm,
               49840,Hz,              -82.36, dBm,
               50005,Hz,              -84.67, dBm,
               50170,Hz,              -80.56, dBm,
               50335,Hz,              -80.86, dBm,
               50500,Hz,              -87.29, dBm,
               50665,Hz,              -86.63, dBm,
               50830,Hz,              -87.08, dBm,
               50995,Hz,              -85.36, dBm,
               51160,Hz,              -83.76, dBm,
               51325,Hz,              -82.39, dBm,
               51490,Hz,              -83.50, dBm,
               51655,Hz,              -82.84, dBm,
               51820,Hz,              -82.81, dBm,
               51985,Hz,              -82.67, dBm,
               52150,Hz,              -82.31, dBm,
               52315,Hz,              -85.88, dBm,
               52480,Hz,              -82.45, dBm,
               52645,Hz,              -82.02, dBm,
               52810,Hz,              -86.48, dBm,
               52975,Hz,              -86.34, dBm,
               53140,Hz,              -85.98, dBm,
               53305,Hz,              -83.03, dBm,
               53470,Hz,              -83.85, dBm,
               53635,Hz,              -92.95, dBm,
               53800,Hz,              -84.19, dBm,
               53965,Hz,              -83.84, dBm,
               54130,Hz,              -87.59, dBm,
               54295,Hz,              -82.18, dBm,
               54460,Hz,              -87.79, dBm,
               54625,Hz,              -87.94, dBm,
               54790,Hz,              -88.11, dBm,
               54955,Hz,              -87.32, dBm,
               55120,Hz,              -83.74, dBm,
               55285,Hz,              -81.37, dBm,
               55450,Hz,              -82.11, dBm,
               55615,Hz,              -83.89, dBm,
               55780,Hz,              -86.35, dBm,
               55945,Hz,              -87.12, dBm,
               56110,Hz,              -86.95, dBm,
               56275,Hz,              -83.67, dBm,
               56440,Hz,              -83.53, dBm,
               56605,Hz,              -85.16, dBm,
               56770,Hz,              -85.14, dBm,
               56935,Hz,              -82.57, dBm,
               57100,Hz,              -85.37, dBm,
               57265,Hz,              -83.52, dBm,
               57430,Hz,              -83.64, dBm,
               57595,Hz,              -84.88, dBm,
               57760,Hz,              -85.12, dBm,
               57925,Hz,              -89.67, dBm,
               58090,Hz,              -82.64, dBm,
               58255,Hz,              -82.73, dBm,
               58420,Hz,              -84.33, dBm,
               58585,Hz,              -83.63, dBm,
               58750,Hz,              -83.36, dBm,
               58915,Hz,              -80.80, dBm,
               59080,Hz,              -81.37, dBm,
               59245,Hz,              -87.17, dBm,
               59410,Hz,              -84.48, dBm,
               59575,Hz,              -84.50, dBm,
               59740,Hz,              -84.54, dBm,
               59905,Hz,              -84.54, dBm,
               60070,Hz,              -83.19, dBm,
               60235,Hz,              -82.04, dBm,
               60400,Hz,              -84.38, dBm,
               60565,Hz,              -80.98, dBm,
               60730,Hz,              -89.05, dBm,
               60895,Hz,              -82.20, dBm,
               61060,Hz,              -90.11, dBm,
               61225,Hz,              -85.18, dBm,
               61390,Hz,              -84.72, dBm,
               61555,Hz,              -87.32, dBm,
               61720,Hz,              -85.49, dBm,
               61885,Hz,              -83.70, dBm,
               62050,Hz,              -82.55, dBm,
               62215,Hz,              -83.45, dBm,
               62380,Hz,              -80.38, dBm,
               62545,Hz,              -80.28, dBm,
               62710,Hz,              -91.50, dBm,
               62875,Hz,              -87.06, dBm,
               63040,Hz,              -87.52, dBm,
               63205,Hz,              -83.07, dBm,
               63370,Hz,              -87.51, dBm,
               63535,Hz,              -88.11, dBm,
               63700,Hz,              -86.64, dBm,
               63865,Hz,              -85.37, dBm,
               64030,Hz,              -88.83, dBm,
               64195,Hz,              -87.45, dBm,
               64360,Hz,              -82.79, dBm,
               64525,Hz,              -79.09, dBm,
               64690,Hz,              -83.78, dBm,
               64855,Hz,              -89.46, dBm,
               65020,Hz,              -89.46, dBm,
               65185,Hz,              -88.68, dBm,
               65350,Hz,              -89.63, dBm,
               65515,Hz,              -85.34, dBm,
               65680,Hz,              -86.13, dBm,
               65845,Hz,              -84.49, dBm,
               66010,Hz,              -86.59, dBm,
               66175,Hz,              -87.99, dBm,
               66340,Hz,              -83.87, dBm,
               66505,Hz,              -81.65, dBm,
               66670,Hz,              -81.25, dBm,
               66835,Hz,              -84.97, dBm,
               67000,Hz,              -84.08, dBm,
               67165,Hz,              -86.84, dBm,
               67330,Hz,              -84.69, dBm,
               67495,Hz,              -84.76, dBm,
               67660,Hz,              -89.37, dBm,
               67825,Hz,              -89.65, dBm,
               67990,Hz,              -88.62, dBm,
               68155,Hz,              -90.79, dBm,
               68320,Hz,              -81.12, dBm,
               68485,Hz,              -81.25, dBm,
               68650,Hz,              -85.87, dBm,
               68815,Hz,              -86.80, dBm,
               68980,Hz,              -86.49, dBm,
               69145,Hz,              -84.07, dBm,
               69310,Hz,              -84.97, dBm,
               69475,Hz,              -90.27, dBm,
               69640,Hz,              -86.43, dBm,
               69805,Hz,              -86.14, dBm,
               69970,Hz,              -84.30, dBm,
               70135,Hz,              -85.84, dBm,
               70300,Hz,              -83.99, dBm,
               70465,Hz,              -80.41, dBm,
               70630,Hz,              -81.91, dBm,
               70795,Hz,              -89.40, dBm,
               70960,Hz,              -84.56, dBm,
               71125,Hz,              -86.53, dBm,
               71290,Hz,              -86.53, dBm,
               71455,Hz,              -82.35, dBm,
               71620,Hz,              -82.81, dBm,
               71785,Hz,              -80.96, dBm,
               71950,Hz,              -84.34, dBm,
               72115,Hz,              -89.81, dBm,
               72280,Hz,              -90.85, dBm,
               72445,Hz,              -88.51, dBm,
               72610,Hz,              -85.29, dBm,
               72775,Hz,              -84.47, dBm,
               72940,Hz,              -86.03, dBm,
               73105,Hz,              -83.83, dBm,
               73270,Hz,              -87.31, dBm,
               73435,Hz,              -85.21, dBm,
               73600,Hz,              -85.28, dBm,
               73765,Hz,              -90.64, dBm,
               73930,Hz,              -89.49, dBm,
               74095,Hz,              -91.09, dBm,
               74260,Hz,              -84.62, dBm,
               74425,Hz,              -84.17, dBm,
               74590,Hz,              -83.14, dBm,
               74755,Hz,              -91.40, dBm,
               74920,Hz,              -84.94, dBm,
               75085,Hz,              -82.54, dBm,
               75250,Hz,              -85.56, dBm,
               75415,Hz,              -81.44, dBm,
               75580,Hz,              -79.90, dBm,
               75745,Hz,              -87.03, dBm,
               75910,Hz,              -86.21, dBm,
               76075,Hz,              -88.45, dBm,
               76240,Hz,              -89.01, dBm,
               76405,Hz,              -87.32, dBm,
               76570,Hz,              -85.72, dBm,
               76735,Hz,              -85.94, dBm,
               76900,Hz,              -86.23, dBm,
               77065,Hz,              -85.54, dBm,
               77230,Hz,              -87.79, dBm,
               77395,Hz,              -87.76, dBm,
               77560,Hz,              -87.01, dBm,
               77725,Hz,              -88.98, dBm,
               77890,Hz,              -84.67, dBm,
               78055,Hz,              -85.99, dBm,
               78220,Hz,              -85.11, dBm,
               78385,Hz,              -85.11, dBm,
               78550,Hz,              -88.99, dBm,
               78715,Hz,              -86.72, dBm,
               78880,Hz,              -85.37, dBm,
               79045,Hz,              -86.97, dBm,
               79210,Hz,              -83.37, dBm,
               79375,Hz,              -85.54, dBm,
               79540,Hz,              -84.69, dBm,
               79705,Hz,              -85.31, dBm,
               79870,Hz,              -86.51, dBm,
               80035,Hz,              -87.60, dBm,
               80200,Hz,              -93.14, dBm,
               80365,Hz,              -88.40, dBm,
               80530,Hz,              -87.76, dBm,
               80695,Hz,              -87.19, dBm,
               80860,Hz,              -86.92, dBm,
               81025,Hz,              -85.56, dBm,
               81190,Hz,              -85.26, dBm,
               81355,Hz,              -85.58, dBm,
               81520,Hz,              -89.39, dBm,
               81685,Hz,              -84.93, dBm,
               81850,Hz,              -87.15, dBm,
               82015,Hz,              -83.89, dBm,
               82180,Hz,              -83.88, dBm,
               82345,Hz,              -87.16, dBm,
               82510,Hz,              -88.29, dBm,
               82675,Hz,              -83.78, dBm,
               82840,Hz,              -90.22, dBm,
               83005,Hz,              -85.54, dBm,
               83170,Hz,              -86.57, dBm,
               83335,Hz,              -84.74, dBm,
               83500,Hz,              -86.70, dBm,
               83665,Hz,              -86.78, dBm,
               83830,Hz,              -84.82, dBm,
               83995,Hz,              -86.21, dBm,
               84160,Hz,              -83.16, dBm,
               84325,Hz,              -86.69, dBm,
               84490,Hz,              -83.40, dBm,
               84655,Hz,              -87.25, dBm,
               84820,Hz,              -85.17, dBm,
               84985,Hz,              -85.22, dBm,
               85150,Hz,              -87.92, dBm,
               85315,Hz,              -86.11, dBm,
               85480,Hz,              -85.85, dBm,
               85645,Hz,              -82.38, dBm,
               85810,Hz,              -80.61, dBm,
               85975,Hz,              -86.23, dBm,
               86140,Hz,              -86.09, dBm,
               86305,Hz,              -82.74, dBm,
               86470,Hz,              -82.15, dBm,
               86635,Hz,              -80.41, dBm,
               86800,Hz,              -84.97, dBm,
               86965,Hz,              -80.86, dBm,
               87130,Hz,              -79.67, dBm,
               87295,Hz,              -78.60, dBm,
               87460,Hz,              -78.35, dBm,
               87625,Hz,              -78.26, dBm,
               87790,Hz,              -80.81, dBm,
               87955,Hz,              -79.42, dBm,
               88120,Hz,              -78.46, dBm,
               88285,Hz,              -79.60, dBm,
               88450,Hz,              -79.97, dBm,
               88615,Hz,              -78.55, dBm,
               88780,Hz,              -78.59, dBm,
               88945,Hz,              -80.94, dBm,
               89110,Hz,              -80.47, dBm,
               89275,Hz,              -81.51, dBm,
               89440,Hz,              -80.94, dBm,
               89605,Hz,              -84.34, dBm,
               89770,Hz,              -83.73, dBm,
               89935,Hz,              -85.39, dBm,
               90100,Hz,              -86.05, dBm,
               90265,Hz,              -85.82, dBm,
               90430,Hz,              -89.02, dBm,
               90595,Hz,              -86.78, dBm,
               90760,Hz,              -84.16, dBm,
               90925,Hz,              -86.88, dBm,
               91090,Hz,              -84.03, dBm,
               91255,Hz,              -84.28, dBm,
               91420,Hz,              -84.85, dBm,
               91585,Hz,              -89.58, dBm,
               91750,Hz,              -88.86, dBm,
               91915,Hz,              -88.05, dBm,
               92080,Hz,              -88.23, dBm,
               92245,Hz,              -86.83, dBm,
               92410,Hz,              -84.78, dBm,
               92575,Hz,              -84.70, dBm,
               92740,Hz,              -86.82, dBm,
               92905,Hz,              -85.42, dBm,
               93070,Hz,              -83.70, dBm,
               93235,Hz,              -85.37, dBm,
               93400,Hz,              -83.64, dBm,
               93565,Hz,              -89.67, dBm,
               93730,Hz,              -88.31, dBm,
               93895,Hz,              -85.00, dBm,
               94060,Hz,              -84.49, dBm,
               94225,Hz,              -87.02, dBm,
               94390,Hz,              -87.10, dBm,
               94555,Hz,              -85.10, dBm,
               94720,Hz,              -85.53, dBm,
               94885,Hz,              -84.58, dBm,
               95050,Hz,              -83.49, dBm,
               95215,Hz,              -84.45, dBm,
               95380,Hz,              -91.20, dBm,
               95545,Hz,              -88.65, dBm,
               95710,Hz,              -88.46, dBm,
               95875,Hz,              -87.30, dBm,
               96040,Hz,              -87.80, dBm,
               96205,Hz,              -87.85, dBm,
               96370,Hz,              -83.74, dBm,
               96535,Hz,              -84.09, dBm,
               96700,Hz,              -84.17, dBm,
               96865,Hz,              -85.65, dBm,
               97030,Hz,              -85.66, dBm,
               97195,Hz,              -87.87, dBm,
               97360,Hz,              -83.24, dBm,
               97525,Hz,              -85.09, dBm,
               97690,Hz,              -82.88, dBm,
               97855,Hz,              -86.87, dBm,
               98020,Hz,              -87.42, dBm,
               98185,Hz,              -83.64, dBm,
               98350,Hz,              -93.04, dBm,
               98515,Hz,              -87.86, dBm,
               98680,Hz,              -85.63, dBm,
               98845,Hz,              -87.91, dBm,
               99010,Hz,              -87.96, dBm,
               99175,Hz,              -85.26, dBm,
               99340,Hz,              -85.48, dBm,
               99505,Hz,              -88.36, dBm,
               99670,Hz,              -89.82, dBm,
               99835,Hz,              -84.65, dBm,
              100000,Hz,              -84.74, dBm,
