Freq,,Amp,,
                1000,Hz,              -71.55, dBm,
                1165,Hz,              -71.26, dBm,
                1330,Hz,              -73.39, dBm,
                1495,Hz,              -72.86, dBm,
                1660,Hz,              -72.17, dBm,
                1825,Hz,              -67.88, dBm,
                1990,Hz,              -72.39, dBm,
                2155,Hz,              -68.53, dBm,
                2320,Hz,              -69.04, dBm,
                2485,Hz,              -70.02, dBm,
                2650,Hz,              -76.84, dBm,
                2815,Hz,              -73.43, dBm,
                2980,Hz,              -72.23, dBm,
                3145,Hz,              -69.33, dBm,
                3310,Hz,              -70.69, dBm,
                3475,Hz,              -73.75, dBm,
                3640,Hz,              -73.20, dBm,
                3805,Hz,              -69.60, dBm,
                3970,Hz,              -73.24, dBm,
                4135,Hz,              -74.61, dBm,
                4300,Hz,              -77.92, dBm,
                4465,Hz,              -71.63, dBm,
                4630,Hz,              -73.39, dBm,
                4795,Hz,              -72.40, dBm,
                4960,Hz,              -72.79, dBm,
                5125,Hz,              -71.36, dBm,
                5290,Hz,              -71.19, dBm,
                5455,Hz,              -71.59, dBm,
                5620,Hz,              -71.58, dBm,
                5785,Hz,              -71.84, dBm,
                5950,Hz,              -72.28, dBm,
                6115,Hz,              -72.09, dBm,
                6280,Hz,              -72.70, dBm,
                6445,Hz,              -77.59, dBm,
                6610,Hz,              -76.94, dBm,
                6775,Hz,              -75.78, dBm,
                6940,Hz,              -77.07, dBm,
                7105,Hz,              -75.43, dBm,
                7270,Hz,              -76.12, dBm,
                7435,Hz,              -76.70, dBm,
                7600,Hz,              -78.06, dBm,
                7765,Hz,              -76.25, dBm,
                7930,Hz,              -71.31, dBm,
                8095,Hz,              -73.34, dBm,
                8260,Hz,              -76.81, dBm,
                8425,Hz,              -77.66, dBm,
                8590,Hz,              -74.08, dBm,
                8755,Hz,              -74.61, dBm,
                8920,Hz,              -74.74, dBm,
                9085,Hz,              -76.52, dBm,
                9250,Hz,              -75.13, dBm,
                9415,Hz,              -75.44, dBm,
                9580,Hz,              -75.44, dBm,
                9745,Hz,              -76.07, dBm,
                9910,Hz,              -75.87, dBm,
               10075,Hz,              -77.23, dBm,
               10240,Hz,              -78.55, dBm,
               10405,Hz,              -81.22, dBm,
               10570,Hz,              -77.24, dBm,
               10735,Hz,              -80.36, dBm,
               10900,Hz,              -78.18, dBm,
               11065,Hz,              -79.06, dBm,
               11230,Hz,              -81.34, dBm,
               11395,Hz,              -79.65, dBm,
               11560,Hz,              -80.60, dBm,
               11725,Hz,              -84.33, dBm,
               11890,Hz,              -78.43, dBm,
               12055,Hz,              -81.47, dBm,
               12220,Hz,              -81.48, dBm,
               12385,Hz,              -83.85, dBm,
               12550,Hz,              -83.21, dBm,
               12715,Hz,              -80.27, dBm,
               12880,Hz,              -78.59, dBm,
               13045,Hz,              -79.41, dBm,
               13210,Hz,              -82.01, dBm,
               13375,Hz,              -83.39, dBm,
               13540,Hz,              -78.71, dBm,
               13705,Hz,              -78.87, dBm,
               13870,Hz,              -80.43, dBm,
               14035,Hz,              -75.73, dBm,
               14200,Hz,              -72.97, dBm,
               14365,Hz,              -77.03, dBm,
               14530,Hz,              -75.48, dBm,
               14695,Hz,              -75.81, dBm,
               14860,Hz,              -78.40, dBm,
               15025,Hz,              -74.97, dBm,
               15190,Hz,              -74.99, dBm,
               15355,Hz,              -77.52, dBm,
               15520,Hz,              -79.67, dBm,
               15685,Hz,              -76.25, dBm,
               15850,Hz,              -75.70, dBm,
               16015,Hz,              -79.84, dBm,
               16180,Hz,              -80.10, dBm,
               16345,Hz,              -83.69, dBm,
               16510,Hz,              -81.49, dBm,
               16675,Hz,              -77.19, dBm,
               16840,Hz,              -81.47, dBm,
               17005,Hz,              -82.05, dBm,
               17170,Hz,              -80.32, dBm,
               17335,Hz,              -81.76, dBm,
               17500,Hz,              -79.95, dBm,
               17665,Hz,              -79.86, dBm,
               17830,Hz,              -80.21, dBm,
               17995,Hz,              -85.21, dBm,
               18160,Hz,              -85.48, dBm,
               18325,Hz,              -80.55, dBm,
               18490,Hz,              -84.81, dBm,
               18655,Hz,              -79.22, dBm,
               18820,Hz,              -79.62, dBm,
               18985,Hz,              -82.39, dBm,
               19150,Hz,              -86.11, dBm,
               19315,Hz,              -80.63, dBm,
               19480,Hz,              -79.52, dBm,
               19645,Hz,              -77.87, dBm,
               19810,Hz,              -82.05, dBm,
               19975,Hz,              -81.51, dBm,
               20140,Hz,              -79.32, dBm,
               20305,Hz,              -80.54, dBm,
               20470,Hz,              -85.33, dBm,
               20635,Hz,              -82.79, dBm,
               20800,Hz,              -83.14, dBm,
               20965,Hz,              -83.74, dBm,
               21130,Hz,              -81.86, dBm,
               21295,Hz,              -88.49, dBm,
               21460,Hz,              -89.06, dBm,
               21625,Hz,              -81.16, dBm,
               21790,Hz,              -84.24, dBm,
               21955,Hz,              -79.92, dBm,
               22120,Hz,              -79.91, dBm,
               22285,Hz,              -84.29, dBm,
               22450,Hz,              -79.97, dBm,
               22615,Hz,              -79.40, dBm,
               22780,Hz,              -86.58, dBm,
               22945,Hz,              -83.80, dBm,
               23110,Hz,              -84.34, dBm,
               23275,Hz,              -82.20, dBm,
               23440,Hz,              -79.92, dBm,
               23605,Hz,              -78.32, dBm,
               23770,Hz,              -80.94, dBm,
               23935,Hz,              -81.87, dBm,
               24100,Hz,              -88.84, dBm,
               24265,Hz,              -82.71, dBm,
               24430,Hz,              -81.42, dBm,
               24595,Hz,              -79.50, dBm,
               24760,Hz,              -82.56, dBm,
               24925,Hz,              -83.82, dBm,
               25090,Hz,              -83.83, dBm,
               25255,Hz,              -90.37, dBm,
               25420,Hz,              -86.88, dBm,
               25585,Hz,              -82.66, dBm,
               25750,Hz,              -82.73, dBm,
               25915,Hz,              -84.78, dBm,
               26080,Hz,              -81.50, dBm,
               26245,Hz,              -87.45, dBm,
               26410,Hz,              -86.35, dBm,
               26575,Hz,              -87.87, dBm,
               26740,Hz,              -84.04, dBm,
               26905,Hz,              -82.05, dBm,
               27070,Hz,              -82.93, dBm,
               27235,Hz,              -83.66, dBm,
               27400,Hz,              -81.75, dBm,
               27565,Hz,              -86.12, dBm,
               27730,Hz,              -82.17, dBm,
               27895,Hz,              -83.00, dBm,
               28060,Hz,              -89.12, dBm,
               28225,Hz,              -87.28, dBm,
               28390,Hz,              -87.35, dBm,
               28555,Hz,              -81.33, dBm,
               28720,Hz,              -82.74, dBm,
               28885,Hz,              -84.13, dBm,
               29050,Hz,              -87.82, dBm,
               29215,Hz,              -84.80, dBm,
               29380,Hz,              -87.38, dBm,
               29545,Hz,              -87.38, dBm,
               29710,Hz,              -85.09, dBm,
               29875,Hz,              -83.90, dBm,
               30040,Hz,              -80.05, dBm,
               30205,Hz,              -79.11, dBm,
               30370,Hz,              -84.09, dBm,
               30535,Hz,              -82.95, dBm,
               30700,Hz,              -84.10, dBm,
               30865,Hz,              -83.10, dBm,
               31030,Hz,              -80.72, dBm,
               31195,Hz,              -80.78, dBm,
               31360,Hz,              -81.45, dBm,
               31525,Hz,              -81.30, dBm,
               31690,Hz,              -84.31, dBm,
               31855,Hz,              -88.19, dBm,
               32020,Hz,              -86.20, dBm,
               32185,Hz,              -80.63, dBm,
               32350,Hz,              -85.49, dBm,
               32515,Hz,              -87.50, dBm,
               32680,Hz,              -83.60, dBm,
               32845,Hz,              -84.74, dBm,
               33010,Hz,              -85.01, dBm,
               33175,Hz,              -83.75, dBm,
               33340,Hz,              -82.34, dBm,
               33505,Hz,              -85.44, dBm,
               33670,Hz,              -84.20, dBm,
               33835,Hz,              -81.91, dBm,
               34000,Hz,              -82.04, dBm,
               34165,Hz,              -82.62, dBm,
               34330,Hz,              -81.95, dBm,
               34495,Hz,              -80.64, dBm,
               34660,Hz,              -85.26, dBm,
               34825,Hz,              -87.35, dBm,
               34990,Hz,              -83.95, dBm,
               35155,Hz,              -86.76, dBm,
               35320,Hz,              -80.45, dBm,
               35485,Hz,              -79.70, dBm,
               35650,Hz,              -82.38, dBm,
               35815,Hz,              -81.78, dBm,
               35980,Hz,              -82.14, dBm,
               36145,Hz,              -80.56, dBm,
               36310,Hz,              -79.37, dBm,
               36475,Hz,              -78.43, dBm,
               36640,Hz,              -82.59, dBm,
               36805,Hz,              -82.40, dBm,
               36970,Hz,              -83.90, dBm,
               37135,Hz,              -84.04, dBm,
               37300,Hz,              -84.78, dBm,
               37465,Hz,              -82.05, dBm,
               37630,Hz,              -82.12, dBm,
               37795,Hz,              -83.61, dBm,
               37960,Hz,              -82.59, dBm,
               38125,Hz,              -84.79, dBm,
               38290,Hz,              -87.07, dBm,
               38455,Hz,              -87.50, dBm,
               38620,Hz,              -84.10, dBm,
               38785,Hz,              -85.71, dBm,
               38950,Hz,              -80.99, dBm,
               39115,Hz,              -80.38, dBm,
               39280,Hz,              -81.78, dBm,
               39445,Hz,              -82.83, dBm,
               39610,Hz,              -82.84, dBm,
               39775,Hz,              -83.40, dBm,
               39940,Hz,              -84.42, dBm,
               40105,Hz,              -82.09, dBm,
               40270,Hz,              -81.52, dBm,
               40435,Hz,              -82.41, dBm,
               40600,Hz,              -82.72, dBm,
               40765,Hz,              -82.62, dBm,
               40930,Hz,              -84.32, dBm,
               41095,Hz,              -83.51, dBm,
               41260,Hz,              -83.77, dBm,
               41425,Hz,              -83.67, dBm,
               41590,Hz,              -84.18, dBm,
               41755,Hz,              -84.12, dBm,
               41920,Hz,              -85.31, dBm,
               42085,Hz,              -85.78, dBm,
               42250,Hz,              -84.65, dBm,
               42415,Hz,              -82.80, dBm,
               42580,Hz,              -83.84, dBm,
               42745,Hz,              -83.21, dBm,
               42910,Hz,              -82.74, dBm,
               43075,Hz,              -84.30, dBm,
