Second,Volt,Volt2,
-3.00800e-04,-7.60e-01,1.71e-01, 
-3.00400e-04,-8.00e-01,1.69e-01, 
-3.00000e-04,-7.60e-01,1.70e-01, 
-2.99600e-04,-8.00e-01,1.71e-01, 
-2.99200e-04,-7.60e-01,1.70e-01, 
-2.98800e-04,-7.80e-01,1.71e-01, 
-2.98400e-04,-7.40e-01,1.70e-01, 
-2.98000e-04,-7.80e-01,1.72e-01, 
-2.97600e-04,-7.60e-01,1.72e-01, 
-2.97200e-04,-7.40e-01,1.73e-01, 
-2.96800e-04,-7.60e-01,1.72e-01, 
-2.96400e-04,-7.20e-01,1.71e-01, 
-2.96000e-04,-7.60e-01,1.70e-01, 
-2.95600e-04,-7.20e-01,1.71e-01, 
-2.95200e-04,-7.60e-01,1.72e-01, 
-2.94800e-04,-7.20e-01,1.70e-01, 
-2.94400e-04,-7.20e-01,1.70e-01, 
-2.94000e-04,-7.60e-01,1.71e-01, 
-2.93600e-04,-7.60e-01,1.72e-01, 
-2.93200e-04,-7.00e-01,1.69e-01, 
-2.92800e-04,-7.40e-01,1.70e-01, 
-2.92400e-04,-7.00e-01,1.71e-01, 
-2.92000e-04,-6.80e-01,1.70e-01, 
-2.91600e-04,-7.40e-01,1.69e-01, 
-2.91200e-04,-7.20e-01,1.69e-01, 
-2.90800e-04,-6.80e-01,1.70e-01, 
-2.90400e-04,-7.20e-01,1.70e-01, 
-2.90000e-04,-7.00e-01,1.71e-01, 
-2.89600e-04,-7.20e-01,1.69e-01, 
-2.89200e-04,-6.80e-01,1.71e-01, 
-2.88800e-04,-6.80e-01,1.70e-01, 
-2.88400e-04,-7.20e-01,1.68e-01, 
-2.88000e-04,-7.20e-01,1.69e-01, 
-2.87600e-04,-6.80e-01,1.70e-01, 
-2.87200e-04,-7.00e-01,1.69e-01, 
-2.86800e-04,-6.80e-01,1.70e-01, 
-2.86400e-04,-6.80e-01,1.69e-01, 
-2.86000e-04,-7.00e-01,1.70e-01, 
-2.85600e-04,-6.80e-01,1.70e-01, 
-2.85200e-04,-6.60e-01,1.68e-01, 
-2.84800e-04,-6.80e-01,1.68e-01, 
-2.84400e-04,-6.60e-01,1.69e-01, 
-2.84000e-04,-7.00e-01,1.68e-01, 
-2.83600e-04,-6.60e-01,1.69e-01, 
-2.83200e-04,-6.80e-01,1.70e-01, 
-2.82800e-04,-6.60e-01,1.72e-01, 
-2.82400e-04,-6.80e-01,1.71e-01, 
-2.82000e-04,-6.40e-01,1.73e-01, 
-2.81600e-04,-6.80e-01,1.73e-01, 
-2.81200e-04,-6.40e-01,1.72e-01, 
-2.80800e-04,-6.40e-01,1.72e-01, 
-2.80400e-04,-6.80e-01,1.72e-01, 
-2.80000e-04,-6.60e-01,1.71e-01, 
-2.79600e-04,-6.20e-01,1.73e-01, 
-2.79200e-04,-6.60e-01,1.73e-01, 
-2.78800e-04,-6.20e-01,1.71e-01, 
-2.78400e-04,-6.20e-01,1.71e-01, 
-2.78000e-04,-6.60e-01,1.74e-01, 
-2.77600e-04,-6.20e-01,1.74e-01, 
-2.77200e-04,-6.60e-01,1.71e-01, 
-2.76800e-04,-6.20e-01,1.72e-01, 
-2.76400e-04,-6.40e-01,1.70e-01, 
-2.76000e-04,-6.20e-01,1.70e-01, 
-2.75600e-04,-6.60e-01,1.71e-01, 
-2.75200e-04,-6.20e-01,1.71e-01, 
-2.74800e-04,-6.40e-01,1.70e-01, 
-2.74400e-04,-6.00e-01,1.69e-01, 
-2.74000e-04,-6.20e-01,1.72e-01, 
-2.73600e-04,-6.40e-01,1.72e-01, 
-2.73200e-04,-6.00e-01,1.74e-01, 
-2.72800e-04,-6.20e-01,1.73e-01, 
-2.72400e-04,-5.80e-01,1.72e-01, 
-2.72000e-04,-6.20e-01,1.74e-01, 
-2.71600e-04,-6.00e-01,1.72e-01, 
-2.71200e-04,-6.20e-01,1.72e-01, 
-2.70800e-04,-6.00e-01,1.74e-01, 
-2.70400e-04,-6.20e-01,1.73e-01, 
-2.70000e-04,-5.80e-01,1.74e-01, 
-2.69600e-04,-5.60e-01,1.74e-01, 
-2.69200e-04,-6.20e-01,1.73e-01, 
-2.68800e-04,-6.00e-01,1.73e-01, 
-2.68400e-04,-5.60e-01,1.72e-01, 
-2.68000e-04,-6.00e-01,1.74e-01, 
-2.67600e-04,-5.60e-01,1.73e-01, 
-2.67200e-04,-5.60e-01,1.74e-01, 
-2.66800e-04,-5.80e-01,1.73e-01, 
-2.66400e-04,-5.40e-01,1.74e-01, 
-2.66000e-04,-6.00e-01,1.73e-01, 
-2.65600e-04,-5.40e-01,1.73e-01, 
-2.65200e-04,-5.80e-01,1.73e-01, 
-2.64800e-04,-5.60e-01,1.73e-01, 
-2.64400e-04,-5.40e-01,1.72e-01, 
-2.64000e-04,-5.40e-01,1.72e-01, 
-2.63600e-04,-5.80e-01,1.71e-01, 
-2.63200e-04,-5.40e-01,1.72e-01, 
-2.62800e-04,-5.60e-01,1.74e-01, 
-2.62400e-04,-5.40e-01,1.73e-01, 
-2.62000e-04,-5.60e-01,1.74e-01, 
-2.61600e-04,-5.40e-01,1.75e-01, 
-2.61200e-04,-5.40e-01,1.74e-01, 
-2.60800e-04,-5.40e-01,1.74e-01, 
-2.60400e-04,-5.20e-01,1.75e-01, 
-2.60000e-04,-5.40e-01,1.76e-01, 
-2.59600e-04,-5.20e-01,1.74e-01, 
-2.59200e-04,-5.40e-01,1.74e-01, 
-2.58800e-04,-5.00e-01,1.75e-01, 
-2.58400e-04,-5.00e-01,1.74e-01, 
-2.58000e-04,-5.40e-01,1.72e-01, 
